Comment_Author,Comment_Text,Comment_Date,Like_Count
@icybutimonfire,"from little monster rookies to big legends of kpop, i am proud of them so much!! thank you itzy for still making good & meaningful music ♡  i cant tell you how i love my five ☆ i grew up with them and i learnt so much things from them. its not just about their music but things behind it.. motto is for us midzy 🥺🤍",2026-05-18T18:07:59Z,182
@잡덕이,있지가 역대급 곡을 들고 왔구나… 덕분에 청량한 여름 보내겠다~,2026-05-18T11:22:44Z,81
@m_arkyonmy,"Streaming Reminder 
To make sure your support counts, let the song or video play for at least 30 seconds. Once you cross that mark, the stream/view is officially registered! If you're building a playlist or queue, just make sure each track gets past that 30-second line before moving to the next. Let's keep those numbers rising!",2026-05-27T09:15:14Z,8
@bnhu777,"itzy is so phenomenal wow
i'm so blown away by their music/ music quality!",2026-05-20T01:10:23Z,175
@Kけいご-q7e,初見で聴いた曲で涙流したの久しぶり,2026-05-18T10:12:03Z,112
@RifaMahjabin,Finally kpop is like kpop again 🥹,2026-05-19T12:22:28Z,298
@MeeraMuli60,"Lets Go Itzy... 15 million to go 🎉
Motto is my new favorite the amount of creativity and aesthetic is crazy 🩷.. Lets give what itzy deserve midzy 👑👑👑👑👑💖",2026-05-26T16:26:51Z,7
@pixie_stay_28,THE CHORUS IS LITERALLY SO CATCHY 😭 THE WHOLE SONG IS!!,2026-05-18T09:04:05Z,1297
@Leticia-tq6me,너무 좋아 뭔가 힐링 되는거 같아.. 시원한 바닷가에서 선선한 바람을 맞고 기분 좋아지는 듯한...,2026-05-27T11:40:27Z,8
@Leticia-tq6me,잇지 노래 중 젤좋다 계속듣는중,2026-05-27T11:39:31Z,6
@meiyusilva5098,"A title track about the bond of itzy and midzys. THANK YOU FOR MOTTO, ITZY!",2026-05-18T09:06:06Z,92
@JataraCaLchAr0,Itzy needs to be popular and top charts again,2026-05-19T01:13:33Z,564
@ゆな-258,今年の夏も最高の夏になるね！たくさん聞くよ〜！！！,2026-05-18T09:01:05Z,188
@rw_jk22,ITZYの進化がMottoみたくなってきたいい曲🥹,2026-05-26T14:19:38Z,5
@MaKaylaJohnson31008,"Motto is such a beautiful song, it might actually be my favorite itzy song",2026-05-19T20:59:44Z,294
@dyfltk,"ITZYって毎回自信をくれる感じする
見てるだけで元気出る!!",2026-05-18T09:05:43Z,257
@내피는음율,"전체화면으로 보면, 빈틈없이 화면이 꽉 차서 애들을 볼 수 있어 너무 좋네ㅠㅠ
노래도 좋구 뮤비도 좋구… 좋다 좋아, 칭찬해!",2026-05-18T10:03:00Z,201
@m_arkyonmy,Let's hurry up and strem fast and non-stop to the max midzy 20M asap y'all..,2026-05-25T13:07:38Z,8
@shoujont,thank you itzy for saving kpop once again,2026-05-18T18:08:49Z,107
@xueueux,"12 million push by MIDZY, what a dedication! 🩶💚🩵💛🩷 👑 ITZY",2026-05-24T02:31:20Z,102
@Rubyyniniqrodem,"I’ve been waiting for ITZY’s comeback for a long time. I was so happy when 'That's A No No' became a hit, and I hope 'Motto' becomes a hit too. It gives total nostalgic K-pop vibes and it’s such a bop. Their energy is still unmatched. Let’s support them, Midzys! 💖",2026-05-18T14:25:18Z,80
@HankLyu,這次是真的好聽❤,2026-05-25T16:29:52Z,7
@coneyco_yang,노래랑 안무 시원시원하게 잘 뽑았다 크으 제왑 진짜 요즘 폼 미쳤는데??,2026-05-18T10:11:41Z,294
@목욕탕-n1d,뮤비 미감 너무 너무다… 이번 컴백 곡도 너무 좋고 컨셉도 너무 좋음ㅠㅠㅠㅠ,2026-05-18T11:38:50Z,196
@ikkari_,"I CRIED SO MUCH GIRLS ToT... 
this new era is incredible
love the song and the mv is absolutely art <3",2026-05-18T16:54:53Z,77
@rkgurjar8447,Real midzys all time support Itzy sad time and good time . 2019-2021 all midzy are not real midzy because they never support itzy in sad time after sneakers release 😔😔😔😔😔😔,2026-05-25T15:48:12Z,18
@NOZES123,"Itzy I will always love your songs, you're all phenomenal artists. No matter how long, I will always be a Midzy, even in my next life.",2026-05-20T15:13:57Z,201
@ryujiie.ৎ,Their visuals are incredible! The music video concept is so beautiful! 😭🫶🏽,2026-05-20T11:03:07Z,207
@신유나신유팬,처음에 뮤비배경들 미니어처로 나오는거 너무 감동적임,2026-05-18T09:15:51Z,96
@itzyryujinnie,THEY HAVE WORKED SO HARD PLEASE KEEP SUPPORTING OUR QUEENS,2026-05-26T13:46:42Z,5
@rux.ru1ss,"ONE OF THE BEST SONGS THIS YEAR, ITZY YOU HAVE NEVER EVER FAILED TO DELIVER!!!!",2026-05-18T13:31:15Z,350
@백지혜-p3y,"있지에게 잘 맞는 좋은 곡이 나온 것 같아요! 이번에 정말로 음원차트며 음방이며 다 올킬해버리면 좋겠어요!
있지를 진심으로 응원합니다:)",2026-05-18T13:37:49Z,146
@albertalviz9607,This is what Kpop sounds like. Thank you Itzy for bringing back the sound that we all fell in love with. ❤️❤️❤️❤️,2026-05-23T03:42:00Z,74
@sugarrushr1de,i only stan txt but this song is literally PEAK,2026-05-27T09:54:16Z,8
@Snmm_18,"ITZY are already successful and doing just fine but things would be even better if people stopped letting pointless hate blind them, at the end of the day they’re just missing out on genuinely good music.",2026-05-19T01:29:44Z,378
@itziconic_finalver,"Now that we reached 10M, let's continue midzys! let's strive for 20M :)",2026-05-22T13:11:54Z,259
@MABY-p8d,"曲が最高なだけじゃなくて、サビもちゃんと言葉があったし、3回サビもあって、尚且つ曲が3分ある。
もうこれITZY様の女王帰還確定案件でしょ❣️",2026-05-18T10:40:21Z,193
@Leticia-tq6me,HAPPY  BIRTHDAY YEJIIIII,2026-05-27T11:37:59Z,5
@ばにらあいす-c5y,앞으로 있지가 걷는 길이 빛으로 가득하길,2026-05-19T08:09:38Z,79
@itzy_ryu,MOTTO爽やかですっと耳に入ってくる！！itzy大好き！,2026-05-18T11:29:23Z,119
@billieknowles00,"노래 너무 좋아요, ITZY는 정말 우리 마음을 사로잡는 방법을 잘 아네요. 이번 활동이 정말 최고예요.",2026-05-18T09:03:45Z,254
@DilemmaDreamer,We lost the music bank pre vote. I’m sorry we failed you ITZY.,2026-05-27T09:03:26Z,7
@Malak-jj8mz,"This made me tear up, they're back despite so many hardships and this song is so beautiful and refreshing ! Itzy keeps moving forward with such amazing energy !!!",2026-05-18T19:55:58Z,246
@ryu.x_x,3세대 맛 나고 3분대고 브릿지 성녀파트 있고 사이다고음까지 다 있는 노래 요새 진짜 흔치 않은데 모토 이거된다......,2026-05-18T11:19:51Z,141
@angelangelynnnn,"MIDZYs are writing to express deep concern over the insufficient marketing and promotional support for ITZY. Despite the members' immense talent, the current strategy is limiting their global growth. We urge JYPE to give ITZY ads for this mv like Tunnel Vision, to increase ITZY's chance of gaining a music show win.",2026-05-22T05:09:22Z,159
@sigure.inspiration,Buy ads. The company must buy ads!,2026-05-27T06:59:55Z,7
@mrq1245,있지(ITZY) 항상 꽃길만 걷길 바랍니다. 🌸,2026-05-18T09:01:27Z,164
@pluvio4141,This is one of their best comebacks in my opinion! I absolutely love it so much and can’t wait to see them performing it on music shows!! Really hope we can give them a win this comeback too! They deserve the world,2026-05-19T05:47:43Z,276
@kenzydigger,最高の夏にITZYとMottoがしてくれる気がしてきた！,2026-05-18T12:38:23Z,93
@hellodil_lyn,I like lia's styling in this era,2026-05-27T07:36:07Z,6
@mrq1245,이번엔 있지! 더 ~ 잘됐으면 좋겠습니다. 있지 항상 파이팅!!!!!,2026-05-18T09:02:27Z,118
@ilionnq,THIS IS SO GOOD??? Itzy coming to save the industry once again,2026-05-18T22:38:16Z,76
@Kai_._1310,imagine survived the hatetrain so hard that you now build an enforcement and need no crown to prove yourself,2026-05-18T17:17:16Z,224
@Chaerylegend,Views just sometimes collectively come back in a day so keep str3aming,2026-05-27T13:07:26Z,7
@idk_who0123,finally yuna had a rap verse 🥺,2026-05-19T03:15:15Z,100
@김예인-p8l,이번곡 너무 잘 뽑았다 생각했던 것보다도 더 좋음 하이퍼리얼리즘동화청량있지 가보자고!!!!!,2026-05-18T09:59:32Z,256
@NavyberryJam,"麗しい。
なんとなく、繊細なImaginary Friendの気品が陽に転じた姿にも思えてきて、尚更ずっと聴いていたいです。
それにしても、この一時期の洋楽テイストほんと似合う！",2026-05-18T13:27:35Z,186
@m_arkyonmy,Let's hurry up and strem fast and non-stop to the max midzy 20M asap y'all...,2026-05-25T11:23:55Z,8
@Bunsenburner697,MOTTO is cleansing my ears from all the tiktok-sounding K-pop songs that have been released this year,2026-05-20T13:28:44Z,131
@enzylit258,"I love how itzy never follow trends, they stick to their sound.",2026-05-18T16:07:37Z,213
@kr-823,엔믹스도 그렇고 요즘 컴백한 걸그룹들 중에서 제와삐 걸그룹들이 노래 젤 잘 뽑힌듯,2026-05-18T11:00:11Z,74
@Monsterfanspot,I'm not a midzy but this song is fire😭💓,2026-05-26T11:27:05Z,7
@blacktothepink5337,this concept of itzy is so refreshing,2026-05-19T22:50:25Z,120
@Jadeevlogs,A song that's over 2 minutes and has bridges? Welcome back itzy,2026-05-18T12:11:32Z,88
@amirshahi8604,this is such a good song. i hope this song gets its flowers at least. tunnel vision was also such a bop but underrated asf.,2026-05-18T17:37:54Z,227
@1airair1_0air.itzyqueen,midzy please let's 15m 😞💔,2026-05-27T07:33:10Z,6
@Leesso-p8x,Itzy getting better and better. I love this comeback so much. Itzy queens. I wanna say they're good at every concept.,2026-05-18T09:02:25Z,105
@lluiowl,THIS IS THE REAL KPOP,2026-05-18T14:29:11Z,102
@zeerose8205,"Wow… Motto feels like the culmination of a long-awaited moments for ITZY & MIDZY. I knew this was going to be a hit since the teaser but actually watching the MV is so surreal because it really feels like this is something ITZY wanted to bad, to finally get the recognition from their work, their hard work, and that dream has finally come to fruition. I’m so happy for them! Here’s to more hits! Itzy fighting! Welcome back 🙌🏼",2026-05-18T18:05:56Z,97
@frances0799,Happy birthday yeji the prettiest and most talented woman alive,2026-05-25T16:23:10Z,7
@lavinia02Z,JYPE groups coming to save kpop this year… ITZY you have done it again,2026-05-18T22:10:54Z,322
@celestseaah,SO GRATEFUL FOR CHAERYEONG AND YUNA FOR PITCHING MOTTO TO BE THEIR TITLE TRACK,2026-05-18T09:12:15Z,674
@LeeSocks,"ITZY's concept is honestly one of the most unique concepts in K-pop! This group never disappoints, I love you ITZY! ❤️‍🩹💫",2026-05-18T13:13:27Z,188
@m_arkyonmy,Let's hurry up and strem fast and non-stop to the max midzy 20M asap y'all....,2026-05-26T12:47:46Z,6
@jihaaaaaaaan,This song is a gem why isn't it VIRAL YET?? OMGGG 😭😭😭💖,2026-05-20T00:32:31Z,268
@Chanseong2system,드라이브할때 듣기 좋은 음악같아요 😌,2026-05-19T03:49:14Z,98
@bobbyhsieh9700,"Finally a song that suited for Itzy , Damn JYP its about time",2026-05-18T14:07:46Z,337
@Jay.swizzle,Queens are GOAT status at this point. Never disappointed. 💕,2026-05-27T01:42:50Z,5
@capncrunch2338,This immediately had me hooked! Such a great sound and vibe for Itzy. The verses and chorus are so good. I’m so impressed with it all!,2026-05-18T09:09:27Z,1553
@rayhuang1512,ITZY is saving KPOP,2026-05-19T03:14:46Z,78
@j_maman,댓글창 가득  채운 해외 팬들 넘 감사...집  나간 국내팬들도 어서 어서 돌아오길~,2026-05-18T20:03:59Z,190
@Bluepinn,"*It’s the last hour MIDZYs*
*STANDBY*
*Drop the hearts within the last 5-10 mins!*

Drop 30% of the heart tonight to lessen the gap for last day tomorrow",2026-05-26T14:14:27Z,6
@cm-ev3sf,曲もビジュも良すぎる！！！ITZYは毎回最高を超えてくるほんとに大好き,2026-05-18T09:04:04Z,110
@yun_1ili,This song deserves more recognition than this.,2026-05-20T21:14:35Z,96
@SHR-x8x,onceですが、itzyのことが好きで1位取ってもらいたいので、たくさん曲聞きます‼️itzy、midzyがんばれ🎉,2026-05-18T15:31:38Z,95
@Kpopanyedits,New era looking good,2026-05-26T19:31:40Z,5
@SeoulsSilentSpring,ITZY + SONG + VISUAL + VOICE + RAP + DANCIN = PERFECTION ❤️‍🔥❤️‍🔥,2026-05-18T09:00:33Z,926
@vandang5470,"5 vocal, 5 dancer, 5 QUEENS !",2026-05-18T09:04:15Z,108
@capncrunch2338,"I really am always so impressed by Itzy’s range. From Dalla Dalla, to Not Shy, to Cheshire, Boys Like You, to Cake, Algorhythm, Gold, to this. So many different approaches but still keeping the same heart.",2026-05-18T09:20:53Z,630
@Julia_vitoria.011,Itzy is always serving art!!,2026-05-27T08:29:51Z,4
@maribie3115,A MASTERPIECE!!! the mv so beuatiful and the song so emotinal! the girls are perfecttt,2026-05-18T15:32:14Z,144
@TheHumanPhobic,This is THE ITZY song... this was honestly so good,2026-05-18T15:14:19Z,106
@Mitsuki-q9p,the explosive chorus at the end would go wild live on stage,2026-05-18T13:00:23Z,178
@keditsyoutube,Oh itzy you are so incredibly loved,2026-05-26T16:01:45Z,6
@rofan7973,오 이번곡 좋다 노래도 안무도 시원시원하고 비주얼도 청량해서 좋은듯,2026-05-19T06:48:22Z,108
@goddddness361,너무 좋아서 눈물날 것 같아ㅠㅠ 있지 사랑해ㅠㅠㅠㅠㅠㅠ,2026-05-18T09:56:41Z,119
@jhinchristianrealuyoiv2911,"Itzy is finally back, you read it right. THEY'RE FINALLY BACK!!!",2026-05-18T14:13:26Z,208
@rickymickey3505,"BREAKING NEWS!!!

Motto has finally reached 100 Million Stre4ms in My House! Congratulations Itzy!",2026-05-25T06:07:04Z,7
@Angel_N.777,"아눈ㄴ물나..컴백해줘서감사합니다
이번뮤비진짜잘뽑혔다...",2026-05-19T00:57:56Z,96
@213._s,the vocals in this song are absolutely crazy. Itzy fighting !!,2026-05-18T10:26:28Z,216
@Letsgo_NMIXX,"One of ITZY's best title tracks. The melody line is so good, smooth and chorus is catchy and addictive.",2026-05-18T11:55:22Z,154
@りこりこ-s5b,微力ですが投票いってきました！,2026-05-26T23:55:56Z,6
@user-rt9cn6nz2l,뮤비가 뭔가 동화같은 느낌 나고 너무 예쁜데? 좋다,2026-05-18T09:06:15Z,255
@frances0799,We added 2.2 million yesterday! Good job Midzy more to come today,2026-05-23T03:22:51Z,109
@vickym.577,"The song, the mv, the visuals, the voices... OMG ITZY ATE AND LEFT NO CRUMBS!",2026-05-18T13:54:26Z,132
@samanthakim5035,*PLEASE MIDZYs give your every bits of heart to at least close the gap!*,2026-05-26T10:45:20Z,6
@ゆな-258,1秒1秒が好きすぎてびっくりして震えてる…絶対1位取ろうね！！,2026-05-18T09:03:55Z,191
@imnrj17,수많은 독특한 노래들이 찬양받는데 이런 멋진 곡이 제대로 평가받지 못한다면 대중의 귀가 썩은 거라고 생각함… 다들 정신 차려라 이게 바로 케이팝이다,2026-05-20T04:02:19Z,71
@txxcnt26-n5i,"JYP 요즘 각성했나? 엔믹스도 그렇고 이번 있지 노래도 되게 좋네 
엔써지만 있지도 항상 잘 되길 응원함
화이팅!!",2026-05-18T09:29:19Z,372
@chaer.know_lee,"300k likes, 13 million, let's go midzys keep going",2026-05-26T06:34:22Z,6
@leg2007,that final chorus is BEAUTIFUL,2026-05-18T09:03:45Z,394
@우와우-h7l,진짜 시원하다 너무 조음ㅜㅜ 엔썬데 있지도 잘됐으면 좋겠어요 다들 화이팅!!,2026-05-18T13:18:33Z,109
@gekoro-v6u,"we love you itzy.
thank you for giving this masterpiece.
love greatly .. fighting for you",2026-05-19T02:19:25Z,271
@idA_foof,"It's been so long since I fell in love with a kpop track. And of course it had to come from my og favs. Thank you, ITZY ❤",2026-05-27T04:37:05Z,6
@김예인-p8l,이번 년도에 나온 노래 중 단연코 최고라고 할 수 있을듯 한국어 가사도 많고 자주 듣기도 좋고 메세지도 모토를 전한다는 게 넘 몽글몽글하게 함 있지 가자아아,2026-05-18T09:52:23Z,363
@코로로코코,이거 대박이다 진짜 처음부터 끝까지 좋네 ㄱ왠일이냐 있지 노래 드디어 잘뽑았네 제발 이렇게 뽑아라 ㅠ 무조건 뜰듯 그럼,2026-05-19T02:17:50Z,98
@idekmannn_1,we're 3rd place rn on mnet plus in pre voting. its crazy how most of yall dont put any effort. half of midzys commenting just ignore voting,2026-05-23T08:44:27Z,143
@박성욱-q5k,"배경화면 신유나로 바꿈
있지 이번컴백때 유재석님 예능에서 꼭 보고싶어요 있지 유퀴즈온더블럭 놀면뭐하니 런닝맨 핑계고 중 하나라도 꼭 홍보나왔으면 좋겠어요 
런닝맨 핑계고 출연 존버합니다",2026-05-25T14:41:47Z,7
@BLINK__MONSTIEZ__MY-74,"ITZY never misses. ""*you guided me, lifted me up*""- this line healed me 🥺✨️ MIDZY forever 💛🖤",2026-05-19T09:47:13Z,89
@odariio,that opening scenes with refferences to the other eras n the chorus that reminds of secret story of the swan... that's perfect!!,2026-05-18T10:13:25Z,177
@bern2540,I hadn't seen any promo for this but I'm so happy it came on my feed!! THE SONG IS SO GOOD!!,2026-05-19T01:42:07Z,171
@r4inryu,Happy birthday to our leader YEJI!! 🩷,2026-05-25T16:10:53Z,8
@김예인-p8l,ㄹㅇ 이거 안 뜨면 케이팝 문제있음 motto 개띵곡이다 성공했다,2026-05-18T09:43:51Z,107
@나비날다-w5l,있지는 밝은 노래가 어울리는데 딱 어울리는 노래로 컴백했네,2026-05-18T15:23:28Z,65
@abbipookss,never known much about itzy but im starting to stan right this second. thank you itzy for bringing back the kpop we all need,2026-05-18T17:08:25Z,100
@BeYourself05,"ITZY never disappoints me, every song they release I always love it",2026-05-26T10:29:44Z,5
@Dyeongging,"있지 이번에 뜬다.
여름에 들을 노래 생겨서 기쁜 사람 개추ㄱ",2026-05-18T09:29:19Z,238
@Tomi3yejixx,itzy just saved summer,2026-05-18T12:02:51Z,120
@しあだもちもっち,"絵本の中にいるみたいで本当にかわいい😭💘
夏にぴったりな曲で今年の夏はMotto一択☀️",2026-05-18T09:28:38Z,131
@ARYANKATOCH.,LEGENDARY,2026-05-25T18:13:50Z,8
@송찌,"후렴으로 갈수록 벅차오르는 기분
청량 있지 모토 레츠고➰🥹🩵",2026-05-18T09:23:00Z,118
@jijijikookkookkookjijikook,let's bring ITZY back to its golden age,2026-05-19T23:11:26Z,84
@Sharimar-Do,This mv is so colourful and I really love their visual,2026-05-18T09:47:36Z,179
@patriciaoliveros1482,keep on str3xming midzy's don't be discouraged of what the result of the Pre-Vote fighting!!!!!,2026-05-27T07:44:10Z,5
@vbt678,dont know why this itzy song was recommended to me...amazing first impression,2026-05-18T20:55:54Z,112
@byulie7919,"The art, the rawness, the visual, the meaning, the songgg???? Everything is the definition of PERFECTION!",2026-05-18T09:10:59Z,158
@Lichaerry_official,ITZY IS BACK TO SAVE KPOP IN THESE DARK TIMES,2026-05-18T09:04:26Z,173
@m_arkyonmy,20M asap y'all..,2026-05-27T05:09:45Z,5
@Lum-z7w,It's so rewarding to see ITZY releasing good music so consistently.,2026-05-18T09:00:59Z,249
@cecilia7608,queens arrived at their castle I'm crying,2026-05-18T09:39:26Z,80
@reshbiza,I thought i’m over kpop then itzy pull up with this.. now i’m back in full delulu and everything,2026-05-18T09:43:41Z,168
@Anna-k7c6o,"너무 아름다워요, 우리 사랑하는 ITZY의 성공을 기원합니다🩷",2026-05-26T06:38:12Z,5
@kiro_O,ITZY IS BACK WITH ANOTHER BANGER OMGGGG MOTTO IS SO GOODDDDD,2026-05-18T09:01:11Z,75
@leviousar,"10M views in 48H. LET'S DO IT FOR ITZY, GUYSSSS!!!!!",2026-05-19T11:39:14Z,271
@bhengec4837,"This is really good, literally a KPop song. One of the best KPop song this year. I love ITZY",2026-05-19T04:48:54Z,137
@JadyMarky,20M and 400K thumb up y'all. Let's hurry up and strem fast and non-stop to the max midzy. Strem Properly to the max...,2026-05-27T07:43:25Z,6
@Shadowbug_editz,ITZY MAKING HISTORY AGAIN!🎀🫶🏻,2026-05-18T09:01:19Z,279
@suikqaa3452,ITZY IS SAVING KPOP ONCE AGAIN,2026-05-18T09:00:30Z,395
@Cream_K4naf-128,How many international fans are here to support ITZY?? ✋🏻,2026-05-18T09:00:11Z,1236
@justw1ce,Please give them a winnn midzy,2026-05-26T10:43:03Z,6
@user-oh4nb6vl5b,"曲もMVもめちゃくちゃクオリティ高すぎる、、、！！！🥹❤️
これまでになかった幻想的なコンセプトで素敵❣️",2026-05-18T09:04:53Z,135
@ThiandyLucky,itzy saved the music industry as always,2026-05-19T12:08:38Z,89
@ellagarrison6783,I hope this song become more and more of a hit. Itzy deserves it. I’ve been listening to them since high school and this song is so catchy. They better snatch a win with this one! ❤,2026-05-19T14:17:13Z,105
@اونلي-كاندي,"Happy birthday, Yeji!🎂And truly, you have excelled in this return.",2026-05-26T15:26:59Z,5
@heyy9737,Guys at least 5 million in 24 hours plz...,2026-05-18T19:43:28Z,67
@Hades_Tech_Mel,ITZY’s best comeback so far!,2026-05-18T09:00:56Z,852
@mrq1245,있지(ITZY) 응원하고 사랑하는 사람 모두 손! ✋️,2026-05-18T09:00:35Z,141
@MaKaylaJohnson31008,Thank you itzy for releasing motto,2026-05-27T04:39:32Z,4
@mango3263,근 일주일동안 이것만 기다렸다면 믿어줄래...?,2026-05-18T12:18:31Z,89
@Romy_2708,"I'm so proud of my girls, following them since the beginning really gives a different taste to this comeback, I genuinely felt like crying when the last chorus hit❤",2026-05-18T21:47:42Z,84
@jahcullen9944,NMIXX's Heavy Serenade to ITZY'S Motto is definitely one of the best succeeding releases that I've heard from the same company.,2026-05-18T12:48:00Z,86
@merla692,Only a few hours left to \/ot3 for them on Fancast. Please gather as many blue hearts as you can and \/0t3!!,2026-05-26T18:56:57Z,6
@y3ahlaura,0:58 I will have this in my head the whole day,2026-05-18T09:04:34Z,259
@keditsyoutube,"The MV has now risen on the USA YT trending music chart, it is now #27!",2026-05-20T15:50:21Z,116
@서울믿지_SEOUL_MIDZY,이번 여름 k팝을 구할 노래는 모토인가,2026-05-18T09:00:44Z,68
@AracelisAtencio-m9k,"소속사 덕분에 ITZY의 예전 콘셉트가 돌아왔고, ITZY는 멋진 새 콘셉트를 갖게 되었습니다.",2026-05-26T21:34:05Z,4
@탁월함-w3d,"여름에 딱이다
해파리 수조 위에 앉은 류진 강렬하다😂",2026-05-18T11:47:52Z,72
@BeatsofAttraction,ITZY be better winning than WDA. I hope ITZY gets their 4th gen girl group leader crown back,2026-05-18T15:09:01Z,110
@Rosiews_1997,MY MOTTO IS ITZYYYYY!!!!,2026-05-18T09:16:22Z,71
@EmilyChiang,Keep streaming Midzyyy,2026-05-27T13:01:40Z,6
@Chaerylegend,"ITZY’s “Motto” has officially entered Melon Real Time at midnight KST, debuting at #94.

This marks ITZY’s first midnight KST entry on Melon Real Time since the release of “CAKE” in 2023.",2026-05-18T16:31:19Z,93
@angelonthewallsof_versailles,It feels like a fever dream that u don't want to be awake. I'm obsessed!!!,2026-05-18T09:07:44Z,134
@Isahdaminji,2:41 THIS VOICE STRONGER... OMG YEJIIIIII!!!!!!!!🛐🛐🛐🛐🛐🛐,2026-05-18T09:27:30Z,205
@ItsMimisRoom,"As vezes eu fico feliz de simplesmente poder apreciar uma musica gostosinha. As vezes é sobre ver uma performance na qual as idols parecem felizes de estarem no palco, dançando e cantando, as vezes é sobre apreciar o ITZY independentemente de charts, ou views",2026-05-27T06:06:00Z,5
@Chaerylegend,"In less than 30 minutes ITZY’s ‘Motto’ has amassed more than 3 thousand likes on Melon.

Surpassing ‘SNEAKERS’ the track has officially become their #1 fastest track to reach this milestone.",2026-05-18T09:54:26Z,192
@Cheeky-Kitty_cat,Every midzy's motto is itzy's comeback to be successful and wins on music shows,2026-05-18T09:17:50Z,106
@jisuuu-d7r,2:20 UNEXPECTED PARTTT BUTT I LOVE ITTTT,2026-05-18T09:03:28Z,180
@JurelmaCebola-z9e1g,Thi's Song is so Goooood!!! And All members are so beautiful !!!,2026-05-27T05:51:54Z,5
@BTSFOREVER-hz5lk,"5 queens
5 vocalits
5 dancers
5 visuals
all the support ❤😢",2026-05-18T09:06:36Z,80
@marianaayala1291,"Nmixx and itzy made comebacks Kpop is so back
4th gen ggs are TOO underrated its the biggest heist in history",2026-05-19T23:11:12Z,72
@takemetokiof,JYP IS EATING THIS YEAR! STARTED OFF WITH NMIXX'S POWER BALLAD AND NOW ITZY'S POP ANTHEM!! I'M READY FOR TWICE!,2026-05-18T12:37:39Z,77
@45fedi,FANCAST!!! VOTE!!!!!,2026-05-26T17:20:43Z,5
@syakilaalya97,"THIS ALBUM IS SO PERFECT!
ITZY! MIDZY! LET'S FLY!",2026-05-18T09:29:17Z,164
@anthonygaming08,"OMG the way they put altogether scenes from different music videos... Absolute peak

I’m actually crying how they did that ❤ ITZY is my Motto",2026-05-18T09:10:41Z,89
@chaerryskies,Lets promote this song as much as our girls deserve it for their hard work!!!,2026-05-18T10:34:49Z,99
@LeviRodrigues.Official,This part of YUNA is sooo insane!!,2026-05-27T03:45:27Z,4
@daydreamhero1374,"I'm callin it, itzy gonna win shows with this track 😊",2026-05-18T10:27:27Z,68
@Ore.mattei,MIDZY LET'S GET THAT 4MILLION!,2026-05-19T02:44:42Z,140
@chinobautista1508,3:13 WE ARE YOUR MOTTO!! ❤,2026-05-18T09:32:45Z,89
@WatchOutForDropBear,Vote in fancast for Musicbank prevote ep.1294 guys,2026-05-26T08:21:27Z,7
@raeee_01,LET'S GIVE OUR GIRLS A WIN FOR THIS COMEBACK!!,2026-05-18T13:27:25Z,68
@IMFANRYEJI,1:51 omggggg !!,2026-05-18T09:02:05Z,139
@rakhimov_r,1:26 How I like this part of Yuna😮‍💨,2026-05-18T09:15:49Z,216
@TonyPho1,Happy Birthday twenty 6/7 birthday to Yeji! I'll start streaming the musicbank video for now to help ITZY get a win on musicbank. That would be a gift that JYPE can't deny ITZY :),2026-05-26T00:25:22Z,7
@fried_rice21,"Motto by Itzy isn't just a song, its a feeling, it's a lifestyle.",2026-05-18T09:41:45Z,90
@MYITZY,Let’s try to get to 5-6M in the first 24hrs!,2026-05-18T19:14:58Z,91
@IMFANRYEJI,3:06 the breakdance !!,2026-05-18T09:44:26Z,171
@SarahNami,13 Million let's go !!!!,2026-05-25T17:14:07Z,8
@cyberloved,ONCEs here to support 4th gen queens ITZY 👑🩷,2026-05-18T09:01:13Z,148
@BRRITSCOOKED,0:15 the visuals 😌🌧️,2026-05-18T09:18:53Z,133
@GlowzxEntertainment_.ৎ,How many International Midzys are here to support itzys newcomeback!!?🤚,2026-05-18T09:00:51Z,115
@blink_coer_allyz,Only 13M for ts masterpiece ?,2026-05-26T15:46:16Z,6
@ivenamedmyselfblueblood,0:04 The reference to their past Music Videos :0 Oh my god,2026-05-18T09:06:00Z,69
@aesp4_wnkg4,LET'S GO 50M🎉,2026-05-27T02:02:06Z,6
@Ore.mattei,"30K comments, 300K likes! We can do this Midzy, don't stop! All for ITZY💙",2026-05-25T04:39:27Z,5
@internet_girl_0801,"ITZY BACK TO SAVE KPOP‼️ okay, midzy, we reached 10M but we CAN'T get lazy now. KEEP STREAMING 🔥 on Spotify too, please and thank you? 🥹 the girls worked so hard Let's make it worth their while 💍",2026-05-25T19:18:54Z,6
@JadyMarky,@JYPEntertainment let's hurry up and strem fast and non-stop to the max midzy...,2026-05-27T07:44:35Z,4
@shennamaevalle4229,let's vote for them on fancast,2026-05-26T06:52:55Z,5
@ayraqaiser2984,"Itzy saving kpop
Honestly I kinda felt sentimental listening to this because it reminds me of the old times when K-pop didn’t used to sound so westernised 
Let’s win at all the music shows this time!",2026-05-27T05:45:36Z,5
@jeniferaliciahernandezfimb6353,💛MIDZY NOS FALTA POCO PARA LOS 13 MILLONES NOSOTROS PODEMOS 💛,2026-05-26T01:46:28Z,5
@fathiyya.han112,Please keep streaming 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,2026-05-25T12:13:06Z,16
