Entity,Sentiment_Word,Co_occurrence_Count,Inferred_Reason
人,振奮,1,'人' is a noun entity and '振奮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,有趣,1,'人' is a noun entity and '有趣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,瘋狂,1,'人' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,相信,1,'人' is a noun entity and '相信' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,積極,1,'人' is a noun entity and '積極' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,精彩,1,'人' is a noun entity and '精彩' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,精心,1,'人' is a noun entity and '精心' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,純,1,'人' is a noun entity and '純' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,覺得,1,'人' is a noun entity and '覺得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,难过,1,'人' is a noun entity and '难过' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,高興,1,'人' is a noun entity and '高興' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人們,喜歡,1,'人們' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人員,努力,1,'人員' is a noun entity and '努力' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人員,希望,1,'人員' is a noun entity and '希望' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
仇恨,喜歡,1,'仇恨' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
仇恨,失敗,1,'仇恨' is a noun entity and '失敗' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
仇恨,必要,1,'仇恨' is a noun entity and '必要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
仇恨,無聊,1,'仇恨' is a noun entity and '無聊' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
代,希望,1,'代' is a noun entity and '希望' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
代,所謂,1,'代' is a noun entity and '所謂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
代,流行,1,'代' is a noun entity and '流行' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
伊茲,值得,1,'伊茲' is a noun entity and '值得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
伺服器,正式,1,'伺服器' is a noun entity and '正式' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
作品,熱門,1,'作品' is a noun entity and '熱門' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
信息,模糊,1,'信息' is a noun entity and '模糊' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,值得,1,'們' is a noun entity and '值得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,勝利,1,'們' is a noun entity and '勝利' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,好看,1,'們' is a noun entity and '好看' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,完美,1,'們' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,希望,1,'們' is a noun entity and '希望' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,感到,1,'們' is a noun entity and '感到' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,有口皆碑,1,'們' is a noun entity and '有口皆碑' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,清爽,1,'們' is a noun entity and '清爽' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,漂亮,1,'們' is a noun entity and '漂亮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,盡力,1,'們' is a noun entity and '盡力' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,盡心,1,'們' is a noun entity and '盡心' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,純真,1,'們' is a noun entity and '純真' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,縮小,1,'們' is a noun entity and '縮小' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,美,1,'們' is a noun entity and '美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,辛苦,1,'們' is a noun entity and '辛苦' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,醒來,1,'們' is a noun entity and '醒來' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,開心,1,'們' is a noun entity and '開心' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,顯示,1,'們' is a noun entity and '顯示' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,驕傲,1,'們' is a noun entity and '驕傲' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傑作,優美,1,'傑作' is a noun entity and '優美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傑作,感謝,1,'傑作' is a noun entity and '感謝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傳奇,大,1,'傳奇' is a noun entity and '大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傳奇,感到,1,'傳奇' is a noun entity and '感到' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
公眾,爛掉,1,'公眾' is a noun entity and '爛掉' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
公眾,適當,1,'公眾' is a noun entity and '適當' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
刺激,喜歡,1,'刺激' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
副歌,優美,1,'副歌' is a noun entity and '優美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
副歌,吸引人,1,'副歌' is a noun entity and '吸引人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
副歌,喜歡,1,'副歌' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
副歌,好,1,'副歌' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
副歌,好聽,1,'副歌' is a noun entity and '好聽' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
副歌,幸福,1,'副歌' is a noun entity and '幸福' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
副歌,得當,1,'副歌' is a noun entity and '得當' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
副歌,感到,1,'副歌' is a noun entity and '感到' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
副歌,棒,1,'副歌' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
副歌,正確,1,'副歌' is a noun entity and '正確' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
副歌,流暢,1,'副歌' is a noun entity and '流暢' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
副歌,真實,1,'副歌' is a noun entity and '真實' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
副歌,空洞,1,'副歌' is a noun entity and '空洞' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
副歌,美,1,'副歌' is a noun entity and '美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
副歌,長,1,'副歌' is a noun entity and '長' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
副歌,響起,1,'副歌' is a noun entity and '響起' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
創作,流行,1,'創作' is a noun entity and '流行' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
創意,喜歡,1,'創意' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
創意,瘋狂,1,'創意' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
劉在石,復出,1,'劉在石' is a noun entity and '復出' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
力量,開始,1,'力量' is a noun entity and '開始' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
勇氣,喜歡,1,'勇氣' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
千辛萬苦,熱淚盈眶,1,'千辛萬苦' is a noun entity and '熱淚盈眶' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
參考,驚人,1,'參考' is a noun entity and '驚人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
史,大,1,'史' is a noun entity and '大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
史詩,在一起,1,'史詩' is a noun entity and '在一起' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
味道,不同,1,'味道' is a noun entity and '不同' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
味道,適合,1,'味道' is a noun entity and '適合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
品味,不同,1,'品味' is a noun entity and '不同' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
品味,這樣,1,'品味' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
品質,差,1,'品質' is a noun entity and '差' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
品質,覺得,1,'品質' is a noun entity and '覺得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
品質,震驚,1,'品質' is a noun entity and '震驚' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
品質,高,1,'品質' is a noun entity and '高' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
問題,流行,1,'問題' is a noun entity and '流行' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
善意,感受到,1,'善意' is a noun entity and '感受到' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團體,值得,1,'團體' is a noun entity and '值得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團體,好,1,'團體' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團體,流行,1,'團體' is a noun entity and '流行' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
地方,光明,1,'地方' is a noun entity and '光明' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
地方,喜歡,1,'地方' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
地方,好,1,'地方' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
場景,不同,1,'場景' is a noun entity and '不同' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
場景,出現,1,'場景' is a noun entity and '出現' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
場景,在一起,1,'場景' is a noun entity and '在一起' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
夢,發燒,1,'夢' is a noun entity and '發燒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
夢,醒來,1,'夢' is a noun entity and '醒來' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
夥計,醒來,1,'夥計' is a noun entity and '醒來' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
大氣,美好,1,'大氣' is a noun entity and '美好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
天,強,1,'天' is a noun entity and '強' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
天氣,炎熱,1,'天氣' is a noun entity and '炎熱' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
天氣,熱,1,'天氣' is a noun entity and '熱' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
天氣,適合,1,'天氣' is a noun entity and '適合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
天真的,瘋狂,1,'天真的' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
奖杯,努力,1,'奖杯' is a noun entity and '努力' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
奖杯,奋斗,1,'奖杯' is a noun entity and '奋斗' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
奖杯,难过,1,'奖杯' is a noun entity and '难过' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女兒,感到,1,'女兒' is a noun entity and '感到' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女兒,驕傲,1,'女兒' is a noun entity and '驕傲' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女團,喜歡,1,'女團' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女團,希望,1,'女團' is a noun entity and '希望' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女團,最,1,'女團' is a noun entity and '最' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女士,棒,1,'女士' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女士,美麗,1,'女士' is a noun entity and '美麗' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,值得,1,'女孩' is a noun entity and '值得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,努力,1,'女孩' is a noun entity and '努力' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,勝利,1,'女孩' is a noun entity and '勝利' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,完美,1,'女孩' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,希望,1,'女孩' is a noun entity and '希望' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,辛苦,1,'女孩' is a noun entity and '辛苦' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,開心,1,'女孩' is a noun entity and '開心' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,黑暗,1,'女孩' is a noun entity and '黑暗' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
姊姊,生日快樂,1,'姊姊' is a noun entity and '生日快樂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
娛樂,好,1,'娛樂' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
媒體,注意到,1,'媒體' is a noun entity and '注意到' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
定義,完美,1,'定義' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
宣傳片,高興,1,'宣傳片' is a noun entity and '高興' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
實話,好聽,1,'實話' is a noun entity and '好聽' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
實話,關心,1,'實話' is a noun entity and '關心' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
專輯,可愛,1,'專輯' is a noun entity and '可愛' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
專輯,喜歡,1,'專輯' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
專輯,完美,1,'專輯' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
尤娜,喜歡,1,'尤娜' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
尤娜,對峙,1,'尤娜' is a noun entity and '對峙' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
尤娜,感謝,1,'尤娜' is a noun entity and '感謝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
尤娜,饒舌,1,'尤娜' is a noun entity and '饒舌' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
屁股,意外,1,'屁股' is a noun entity and '意外' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
巔峰,絕對,1,'巔峰' is a noun entity and '絕對' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
工作,努力,1,'工作' is a noun entity and '努力' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
工作,艱苦,1,'工作' is a noun entity and '艱苦' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
工作,辛勤,1,'工作' is a noun entity and '辛勤' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
差距,巨大,1,'差距' is a noun entity and '巨大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
差距,盡力,1,'差距' is a noun entity and '盡力' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
差距,盡心,1,'差距' is a noun entity and '盡心' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
差距,縮小,1,'差距' is a noun entity and '縮小' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
座右銘,上癮,1,'座右銘' is a noun entity and '上癮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
座右銘,值得,1,'座右銘' is a noun entity and '值得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
座右銘,好,1,'座右銘' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
座右銘,專注,1,'座右銘' is a noun entity and '專注' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
座右銘,快樂,1,'座右銘' is a noun entity and '快樂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
座右銘,愉快,1,'座右銘' is a noun entity and '愉快' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
座右銘,感人,1,'座右銘' is a noun entity and '感人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
座右銘,成功,1,'座右銘' is a noun entity and '成功' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
座右銘,模糊,1,'座右銘' is a noun entity and '模糊' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
座右銘,神清氣爽,1,'座右銘' is a noun entity and '神清氣爽' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
座右銘,美麗,1,'座右銘' is a noun entity and '美麗' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
座右銘,開始,1,'座右銘' is a noun entity and '開始' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
廣告,一樣,1,'廣告' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
廣告,低,1,'廣告' is a noun entity and '低' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
廣告,喜歡,1,'廣告' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
廣告,增加,1,'廣告' is a noun entity and '增加' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
廣告,注意到,1,'廣告' is a noun entity and '注意到' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
