Comment_Author,Comment_Text,Comment_Date,Like_Count
@bigbighits,粉過很多藝人，但能從自己讀書時，喜歡仔仔周杰倫，到自己生的崽崽都上大學了，還能一直不變、不走鐘，真的就剩你了，新歌好聽。,2026-05-20T07:49:40Z,22
@jackymoved,突兀的古董車，奇怪的服裝，莫名的動作，悠閒地到處看風景，簡直是理財富自由後隨心所欲的生活,2026-05-25T13:52:38Z,1
@lew7709,这造型好像有以前周董的味道～～～❤❤❤❤,2026-05-20T04:13:42Z,40
@zinsihoung7537,"謝謝杰倫在我45歲時用音樂
帶我圓夢。
開著車，橫越美國。
謝謝你能讓台灣音樂改變
並且陪著我們。
你一直都沒變，跟年輕時一樣。
我的孩子聽你的歌長大的，哥哥今年升大學，妹妹升高中。
杰倫的音樂感動了幾個世代
讓孩子陪著我聽你的音樂，
並且有正能量。",2026-05-21T10:12:02Z,2
@gto710912,這首歌彷彿是我高中時期的周杰倫，戴著帽子的他再一次走進我的世界裡，即使我現在已經是有家庭的大叔，那時候年少輕狂的我，出現在晨間上班前的鏡子裡，歌曲旋律漣漪月影一次又一次的想起，微風吹過稚氣臉龐的笑容 想著妳。,2026-05-24T13:42:15Z,2
@beram8826,這首也太好聽 我還一直等極光那一幕 超好笑,2026-05-23T06:01:30Z,2
@tanhansi23,这首歌那么浪漫适合一个比较浪漫的mv啊 😂,2026-05-20T04:20:22Z,11
@cathyh1233,這張專輯💿最喜歡這首❤😂,2026-05-21T08:33:00Z,3
@ChocoCola7,在520這天出❤,2026-05-20T04:36:23Z,7
@awt9618,"My favorite song on his latest album for its beautiful lyrics, production quality and arrangement.
And so romantic of him to drop the MV on 520 (for his wife)!",2026-05-23T12:40:25Z,4
@weichengdu7346,沒有一直在走路啦 這首車子走的比較多🤣,2026-05-20T04:04:44Z,98
@ksally9273,我的最愛😘超喜歡這首,2026-05-20T04:07:00Z,11
@hsuanyu5477,還以為會有個超屌的極光的說,2026-05-20T04:06:27Z,11
@ting-wei-chang0724,"好期待西西里MV
不知道何時上片😊",2026-05-20T04:11:59Z,6
@sunny1981,這首歌的意境就像MV一樣 自由輕鬆 默默陪伴 不用解釋❤,2026-05-20T08:26:53Z,5
@gooadbmbme9341,最喜歡這首歌！！！💕,2026-05-20T04:01:08Z,8
@GANMINGWOONKPM-Murid-l2g,我生日是七月🎉🎉🎉,2026-05-25T12:47:27Z,1
@Mr.renovation,"一起成長，而不是彼此消耗
像極光一樣，不一定天天出現，但在黑暗時仍能照亮彼此。",2026-05-21T20:46:05Z,3
@ChangChang567,"周杰倫依然周杰倫
520❤",2026-05-20T04:04:51Z,21
@Itachill_0623,這走的很有電影感,2026-05-20T06:09:20Z,7
@shiro.29,這首最愛之一！,2026-05-20T04:40:10Z,7
@emilyloke6876,谢谢周董的生日礼物🎁 祝大家520快乐🎉,2026-05-20T05:44:36Z,6
@andrehsu2608,龍到爆啊!!! 這首歌!!! 🥲🥲🤣😜😍😍,2026-05-20T04:08:18Z,6
@tonyc314,還以為會在極光下散步欸😂,2026-05-20T04:03:32Z,35
@a105022000,哎唷哎唷 沒預算的MV 但杰倫出鏡就代表MV無價～,2026-05-20T10:56:30Z,4
@toosoa4617,周杰倫就是我的極光,2026-05-20T20:06:09Z,5
@condor0w0,0:48 拓海長大了😍,2026-05-20T08:13:43Z,10
@manabona8919,哥的帽子谁有链接 想买,2026-05-22T03:47:31Z,5
@fionashih6990,夢回當年的拓海感覺 哥太帥啦😍,2026-05-20T04:50:24Z,12
@birdchen4380,最愛這首,2026-05-20T04:40:37Z,8
@4kMusic-抖音,希望每個聽這首的人都開心，沒有煩惱，工作順利,2026-05-21T03:26:08Z,2
@郭-77777,這MV想起了頭文字D  又帶到年輕時的回憶,2026-05-20T09:37:28Z,4
@LiuGary123,風格整個不一樣了變chill了哈哈,2026-05-21T23:57:11Z,2
@circlehuang2021,副歌前的小rap太帥🙌🏼,2026-05-20T04:07:21Z,4
@芋頭頭-t2e,超喜歡這首歌很喜歡他的旋律,2026-05-22T16:50:52Z,3
@clu121,這首剛剛開始聽並不覺得好聽，但是聽了幾次之後，欸~~變成我最愛的其中一首，真不愧是周董。,2026-05-20T06:12:30Z,50
@Gggggooooooooddddd,最喜歡看哥邊走路邊唱邊比手畫腳🤣🤣🤣還有古董車+公路+澳洲海岸，讚爆 ❤❤❤,2026-05-21T18:51:52Z,1
@towfish2025,又回到第一張專輯時的鴨舌帽造型，很懷念,2026-05-20T06:52:19Z,3
@jackers2008,"Aurora in July（Aurora in July）
在我懷裡發呆（在我懷裡發呆）",2026-05-26T16:03:33Z,1
@nmamtf1223,周杰倫的時代永遠不會過去,2026-05-20T08:02:27Z,4
@CheeTongAng,我你的新MV时，我在车里,2026-05-23T03:31:21Z,2
@uganclub7797,"夕陽落在加油站的玻璃上
我們把冒險的禿頭都帶上

不愧是周董 還把自己寫進去",2026-05-20T04:07:12Z,23
@Shineshine0103,啊~~~ 太好聽了!!!! 這首歌好好聽 而且好帥好帥,2026-05-20T04:15:01Z,12
@語恩蔡-b2r,這首歌我已經聽了100次.終於等到MV了,2026-05-20T06:35:37Z,3
@德德德-b4t,"鴨舌帽帽T配夾克，回到龍捲風的造型，超棒
希望下次有鴨舌帽配吊嘎唱情歌，就像可愛女人那樣🤣",2026-05-20T13:32:08Z,2
@yujiangongzi,2:29原來七月的極光是指這個（？）,2026-05-20T04:22:46Z,10
@andyshih1966,周董還是太酷了,2026-05-21T02:34:33Z,3
@SamYue0524,"哥 说好的一直走一直走呢🤣
好啦 不管是一直走一直走 还是这样坐在车子上面 铁粉还是很喜欢的
不管新歌老歌 都会一直支持❤",2026-05-20T05:08:53Z,5
@Mr.renovation,"願意一起面對現實
不是只有浪漫，而是能一起扛壓力、討論未來、照顧家庭與情緒。",2026-05-21T20:45:44Z,2
@aguyong84,终于走路了,2026-05-20T05:46:02Z,6
@Lin_Jie,MV中的周杰倫好帥，彷彿年輕了20歲，夢迴我當初約06、07年開始關注他的年代🥰,2026-05-20T06:38:03Z,10
@mio9691,最愛走路風 哈哈  這首歌好好聽 🥰,2026-05-20T04:52:09Z,7
@董佳瑩,"哥、我想看極光的Mv😂
我以為從黃昏拍到晚上極光
而且你怎麼都沒有變，變得很有肌肉💪
這首歌超級好聽🎉🎉🎉
如果開車的時候，大嫂在車上一定是很棒的風景",2026-05-20T13:13:00Z,2
@foreveryoung2931,一個要50歲的男人怎麼還可以辣麼帥❤❤❤😂😂😂,2026-05-20T22:57:52Z,7
@0725Regina,"原來是Aurora in July！
現在才看歌詞，還以為是「忽然就愛」",2026-05-21T14:55:12Z,2
@vserntong,MV有种第一个专辑感觉,2026-05-20T07:05:21Z,3
@wlseow2738,较接近早期作品的一首创作。声音里少了年轻时的叛逆和无所谓，但增添了岁月的历练所带来的些许沙哑。简简单单的编曲，好听。,2026-05-22T07:23:06Z,3
@evansojj,澳洲真的是太好取景了,2026-05-20T09:54:25Z,3
@cancan160,"澳洲旅遊局真的要把代言費給周董啦, 每次都把澳洲不同地方拍得那麼美, 謝謝把我們澳洲最美的都拍出來讓全球華人看到澳洲~",2026-05-20T10:29:55Z,1
@23.5,這草原很擎天崗❤❤❤❤ 2:56,2026-05-20T04:55:22Z,8
@SwitchSwitch-sg6gu,戴鴨舌帽有回到過去的感覺,2026-05-21T07:22:56Z,2
@ChineseDjRemix8888,✨ 这首歌真的太有感觉了，一开口就是满满的回忆，听着听着就沉默了…,2026-05-20T05:31:53Z,14
@yansmoke8521,這張專輯最好聽的一首,2026-05-23T01:54:13Z,2
@林言融,這次好多mv呢 讚讚,2026-05-20T06:00:28Z,5
@kles913419,壓低鴨舌帽杰倫🧢就是帥~好像剛出道時的樣子😍,2026-05-20T09:38:59Z,2
@shaofengyuan430,"我只看到七月的陽光~~~ 😆
不過餒~極光（Aurora）是太陽帶電的高能粒子流與地球磁場及大氣層作用產生的發光現象，所以太陽黑子越強極光越強！🌉",2026-05-21T00:31:27Z,4
@e77700449,熟悉的歌聲回來了，街上有一陣子會聽到這首歌了,2026-05-21T15:28:36Z,1
@weichoong2316,1 天不到1.8m view ，果然是周董❤,2026-05-21T03:14:06Z,3
@魔潢溒,周董就是要越來越年輕還要越來越帥!,2026-05-20T14:09:01Z,2
@ek-ny7uk,熟悉的方文山作詞 周董作曲 好聽到不行,2026-05-21T13:19:25Z,3
@pheniansunto245,本專輯最愛😊,2026-05-25T05:40:33Z,1
@amanda286888,風景好美!,2026-05-20T04:06:09Z,6
@gi_fivetrue3350,NY帽子好帥 哪裡賣😂,2026-05-21T12:26:39Z,2
@玉山金存股日記,"所有的願望我都留給妳許 
我知道我會在妳願望裡
哥~你的歌詞太甜了啦❤",2026-05-20T06:41:17Z,3
@jxchen3203,MV比較像七月的陽光,2026-05-20T05:30:13Z,10
@huihui2.2,🌻🚗  永遠都能給最好 🎵🎶的 周董，年年用🎵🎶陪伴滋養著 ❤你的 杰迷 也ㄧ樣 用行動 用♥️付出著♥️，用🎶🎵讓世界的大家在聆聽時都能 充滿 簡單 快樂 的 心情 🎶🎵💛🩵🤍❤️💚,2026-05-20T07:17:27Z,3
@YiYa0527,也太好聽了吧,2026-05-26T00:48:46Z,1
@郭郭-t6o,敲碗那天下雨了,2026-05-20T06:58:38Z,4
@kdrummer8899,"從錯過的煙火MV開車到七月的極光
一樣的拇指😂",2026-05-21T04:06:39Z,1
@是你姝姝,520愛的宣言嗎？哎喲不錯哦😂,2026-05-20T13:02:09Z,3
@maxbuc,Oh man! Jay shooting his new music video where I grew up was not on my bingo card!,2026-05-22T07:38:46Z,1
@369tayaholic5,愛死這首,2026-05-20T21:02:43Z,4
@NanY224,這首歌是整張專輯裡最好聽的歌 也是最有派俊偉風格的一首 ❤ 我覺得派俊偉可以多做一些這種風格的歌 派俊偉需要好好發一張專輯💿,2026-05-21T14:05:47Z,2
@AndyGu-e4p,不知道杰倫會不會看評論      杰倫你是最棒的,2026-05-20T10:21:03Z,5
@K.Kurono,坐車上想起了彩虹，剛又回去回味一下，彩虹真的帥炸,2026-05-20T18:22:32Z,1
@janelim4739,真的是好男人的代表 现在的MV一个女主角也没有 还大秀戒指😆真的是从小就喜欢你不意外 ~~~,2026-05-20T13:28:23Z,6
@nekono_Kana,"杰倫，你怎麼這麼年輕？！
又帥又可愛☺️",2026-05-20T14:35:24Z,3
@2KTQ_Lim,从画面到旋律，每一个细节都展现了艺术的精湛工艺。🌼🌼🌵,2026-05-21T02:14:00Z,2
@lianyinwuyu,聽了特別有共鳴,2026-05-27T07:43:04Z,1
@Tinaaaaa0502,好帥😍😍😍,2026-05-20T04:08:23Z,5
@GuXinXuanlu68,我不知道是否有人看到這訊息，但如果你看到了：無論你在哪裡，我都祝你擁有美好的一天，平靜幸福的生活，以及所有夢想成真。你很棒，很美麗！我相信你。,2026-05-25T03:39:52Z,1
@amylai8191,🎶偶爾應跩 🤘因為他是周杰倫🎧,2026-05-20T14:31:37Z,3
@sanshun4175,車子很漂亮，很想坐坐看！,2026-05-21T04:40:32Z,2
@coi199783,哥真的越老越帥啊👍,2026-05-20T12:35:28Z,2
@TheShinism,周董透露首歌的靈感來自於兩年前他開車載著老婆昆凌與小孩全家出遊、追極光的公路旅行。當時他們幸運地同時目睹了極光與流星。,2026-05-21T01:49:30Z,2
@KAI-v4w3p,好聽,2026-05-20T04:03:48Z,7
@von5188,這世界有周杰倫真好,2026-05-21T07:32:23Z,1
@aIexyoung,"仿佛看到 26 年前  黑色幽默 mv 里的杰伦样子   

黑色鸭舌帽  帽沿很低     孤身一人在荒野😮    

这歌旋律爱了     排第二  第一是淘金镇",2026-05-21T15:57:46Z,3
@hiangkwee,杰伦还是那么屌❤❤😊😊😊😊😊,2026-05-26T15:45:11Z,2
@Sumikko1368,慘了，這頂帽子肯定大賣,2026-05-20T14:03:35Z,3
@KeithChungMusic,一直期待這首歌的mv❤,2026-05-20T20:51:11Z,2
@射手-g2z,我超喜歡這首 MV也很好看❤~(≧▽≦)/~,2026-05-20T06:06:55Z,5
@Hokkian_Ong,"2026.05.20
真巧、在我生日這一天公開這首MV❤❤",2026-05-20T06:31:10Z,2
@jensenwan,居然抢到了mv首发，本张专辑最爱的一首歌❤,2026-05-20T05:59:15Z,19
@序頻.曼,被這台車深深的吸引❤,2026-05-20T16:10:45Z,1
@yujiangongzi,最期待的MV😊,2026-05-20T04:01:06Z,6
@jpfuu8736,七月看不到極光，我是很冷的時候才可以看得到。我家的大小都陪我去追極光在阿拉斯加⋯⋯極光要在非常冷的時候才有⋯⋯也不是每次都有⋯⋯⋯上次去芬蘭就沒有,2026-05-21T23:41:36Z,1
@tinachang8929,杰倫唱這首七月極光歌曲🎶⋯～～好有魅力呀！好帥噢！❤520送給杰歌迷那麼棒MV❤👍👍！,2026-05-20T15:42:05Z,3
@haberlyv6977,很好聽耶 聽了心情愉悅,2026-05-26T07:00:58Z,1
@ivanateng1471,Aurora in July 😍 … I m melting at 2:30,2026-05-22T18:36:15Z,3
@李同學Mark,24年鹿港歌迷報到🎉🎉🎉,2026-05-20T04:01:09Z,2
@游小追,唯有周 讓我世界沒有距離,2026-05-20T13:32:00Z,4
@sevenchen2703,這首歌 開車聽非常有感覺，超級好聽❤,2026-05-20T12:31:19Z,1
@jssl,"太陽之子就是你以為會有極光的出現
可是它就偏偏不給你看
一整個讓你猜不透 😂

誰叫他是周杰倫",2026-05-20T04:36:06Z,8
@黑熊猫-o9d,哥带鸭舌帽好像年轻时❤❤❤🤗🥰🥰🔥,2026-05-22T08:39:35Z,2
@小陌离,浪漫❤,2026-05-20T04:07:06Z,6
@kamanlau1031,一聽便愛上❤,2026-05-21T14:28:07Z,2
@xiaoyao223,偶爾會硬氣來,2026-05-20T07:40:55Z,3
@emily0928chen,哥的MV開始不停走路和一直開車了，沒關係，我愛😂❤❤❤❤,2026-05-20T04:37:02Z,2
@calvinong1968,I ❤this song so much,2026-05-20T04:23:23Z,6
@玉山金存股日記,這張專輯第2喜歡的歌 最喜歡的是那天下雨了,2026-05-20T06:35:35Z,1
@Miss-wr8ps,超愛這首❤❤❤終於等到💖,2026-05-20T06:25:05Z,3
@Lawietz_Zwito,太好了，又是我最愛的走路MV❤,2026-05-20T07:20:06Z,2
@timhuang1619,哥終於走路了 0:09 0:41 1:17 1:23 1:31  1:49  2:17,2026-05-21T18:06:51Z,3
@yunfeeling,好懷念，彷彿看見了2000年的周杰倫,2026-05-20T15:48:12Z,1
@foodeatcook,😎🚗🔥🔥🔥 在澳洲原野架車～ 走走路🚶🏻‍♂️~ 看風景～ 飲咖啡 ☕️～吹海風🌊~ 多自在 🤘🏻～ 多輕鬆 ❤️‍🔥❤️‍🔥❤️‍🔥,2026-05-20T04:05:14Z,16
@Barbara-i7m,哎唷怎麼選在520發MV啦！辣麼浪漫！懂大家欸杰倫❤,2026-05-20T13:55:47Z,2
@ericcheung7611,Favorite song from the album.  I was waiting for the video to come out and I LOVE it.  BUT.  Where's the aurora?  They couldn't CGI that in there?  LOL.,2026-05-20T19:12:00Z,3
@陳依-z6r,我愛你 杰倫,2026-05-21T02:11:39Z,2
@Qrumi2029,"沒有極光 但是MV有稻香的感覺
這首好聽",2026-05-20T13:05:45Z,3
@jackers2008,"風從車窗進來 ~ 幸福來得太快
沒有任何阻礙 ~ 世界 等我們精彩",2026-05-25T10:23:08Z,0
@ChenWen731031,帥❤,2026-05-20T04:02:33Z,6
@virgilchen6679,這MV有回到以前的周杰倫~,2026-05-21T03:04:57Z,2
@junxizhang-e6w,前排前排！❤❤🎉🎉🎉,2026-05-20T04:00:40Z,6
@Qujij,哥❤走好走滿了ㄟ加油加油唷～～～～～,2026-05-21T04:24:03Z,2
@awang9842,第一时间赶来给哥加油✌,2026-05-20T04:01:30Z,4
@wusanny1227,好喜歡這樣的杰倫🫣🫠🫠🫠🫠融化的一塌糊塗🤣🤣🤣🤣,2026-05-20T07:30:13Z,2
@yunhaoyu459,帥,2026-05-20T04:00:31Z,6
@tirtaganda4042,出MV 那麼久啊，一個月 一首歌。 那肯定 西西里 年底才會出現了。,2026-05-20T05:00:50Z,2
@rainny6036,我以為會有極光可以看😂,2026-05-20T04:06:56Z,28
@Blue-mm5vj,"Of all the songs on the new album ""Aurora in July"" is my favorite. Aurora Borealis is magical and I never get tired of watching them.
To combine an Aurora with a love song is the most romantic thing I could possibly think of~ ❤❤❤",2026-05-21T21:23:10Z,2
@1982blvd,This song is fire 🔥,2026-05-21T00:03:35Z,4
@jackers2008,人帥~ 笑容好看 ~ 車美 ~ 歌好聽 ~ woo ~,2026-05-20T10:25:41Z,2
@Chuang-波奇,1:35哥~~小心後面有車啊~~,2026-05-20T04:12:30Z,4
@ZhengYuchin-m5q,希望会有幕后花絮咯,2026-05-20T13:34:04Z,2
@jaychoo9598,"所有的愿望我都留给你许
我知道我会在你愿望里",2026-05-22T13:16:42Z,2
@HuangKaiChieh,周董心情很好的感覺,2026-05-24T05:46:42Z,1
@achlys3972,"我真的好喜歡這首歌
很有畫面感的一首MV",2026-05-26T20:15:53Z,1
@DJ-最强音乐趋势来了,周杰倫本身就是極光，所以MV不需要極光，謝謝,2026-05-20T09:50:30Z,2
@user-sn9ue3rs7y,"所有的願望我都留給你許
我知道我會在你願望裡",2026-05-23T23:24:48Z,1
@guangliangho7854,太帅了🎉,2026-05-20T04:05:34Z,5
@紅瓶子,唷~時隔多年，一開始出道的鴨舌帽出現了~!,2026-05-20T14:02:29Z,1
@jingnanzhao2443,我的大洋路呀,2026-05-20T05:46:11Z,4
@luoyufan7771,一路上开着车从错过的烟火到了七月的极光😉,2026-05-21T01:05:56Z,2
@muhammadjoddysaputra6268,First from Indonesia 🇲🇨🇲🇨,2026-05-20T10:01:38Z,5
@jeeekythegoat,整張專輯最棒的一首,2026-05-21T11:00:12Z,1
@Bike哈雷-Davidson-Sportster,已經買專輯💿了！博客來🎉🎉🎉,2026-05-23T12:22:30Z,4
@Mia-ht9eg,"沒有走，多點律動了😂
終於，等到了🎉",2026-05-20T15:22:30Z,2
@pinksstt,ㄟ不是....極光呢 ,2026-05-20T16:53:36Z,3
@chanyuyu669,這首歌帶給我一種電影 ‘’香草天空‘’+‘’星際效應‘’配樂的空靈感，MV如果能有黃昏至夜晚來回切換拍攝就好了。,2026-05-21T15:02:43Z,1
@簡佑兒,這次新專最愛這首❤,2026-05-20T04:56:30Z,4
@haku3965,沒極光小可惜唷 520快樂杰倫~~😆💗,2026-05-20T13:48:55Z,2
@undercurrent73,"聽錯歌詞好害羞，“我忽然..硬起來”
傑倫哥哥好壞呀🎉",2026-05-20T07:34:32Z,2
@NimbleLiving,Where is the AURORA??,2026-05-20T18:46:14Z,2
@exschutz5595,哥哥还是这么可爱,2026-05-20T05:47:59Z,3
@changnancy8595,今天买到新加坡2027演出会门票🎉开心🥳！！！ 明年见！❤❤❤❤❤❤,2026-05-20T08:52:42Z,2
@bamfam3743,Thanks for the new MV Jay. Is my husband's bday today. Amazing video,2026-05-20T05:44:18Z,3
@changyewwong,周董最经典mv风，一个人走走，开着车走走~😄😄,2026-05-20T07:04:33Z,2
@zixuan229,帅❤,2026-05-20T04:00:43Z,5
@yagamisooner2097,"""偶爾硬起來""~~",2026-05-20T13:19:08Z,2
@zhialynnlai3137,来了❤,2026-05-20T04:01:54Z,6
@Coconuttree7,滿滿的Fast and Furious feel。。。,2026-05-20T06:47:57Z,1
@vovan_janec,Hello from Moscow !❤🇷🇺,2026-05-22T07:33:47Z,3
@jackers2008,有 兩次 經典的 woo~ ❤,2026-05-22T23:18:37Z,1
@FengTing-z7v,❤❤❤❤❤520 jay,2026-05-20T04:07:40Z,5
@Yomei_YiBo,我以為會有極光🤣🤣好好聽😊,2026-05-20T06:06:07Z,1
@Wing-s3w,哥，是不是该来点aurora 的背景？😅,2026-05-20T04:15:57Z,6
@ZhengYuchin-m5q,希望会有幕后花絮,2026-05-20T13:33:21Z,2
@張玉娟-t7p,杰倫歌好帥😘😍😍 可惜MV沒極光🥺,2026-05-20T05:04:49Z,3
@honjackie8842,簡單一個MV，不需要奢華，不需要豐富畫面歌迷一樣都好喜歡,2026-05-20T11:43:36Z,0
@阿岚-l2c,❤❤❤,2026-05-24T05:50:32Z,2
@Ablll,周的鬢角 吸引了我,2026-05-20T07:38:42Z,1
@kolo1122yoyo,頭香🎉🎉🎉,2026-05-20T04:02:13Z,6
@黑熊猫-o9d,"1万点赞还得是杰伦❤❤❤每天都在听,听上头🎉🎉🎉",2026-05-22T16:10:04Z,1
@vikk9629,懷念的滷蛋式唱法 又回來了😍😍,2026-05-20T21:22:36Z,2
@wang8782,這極光 是南極光的哦🥰,2026-05-20T07:02:45Z,1
@harryc9739,神曲,2026-05-20T06:18:43Z,3
@justsoyeon,稻香2.0,2026-05-21T02:02:44Z,2
