Entity,Sentiment_Word,Co_occurrence_Count,Inferred_Reason
流星,靜靜,2,'流星' is a noun entity and '靜靜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
男人,帥,2,'男人' is a noun entity and '帥' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
美,感覺,2,'美' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
臉,變,2,'臉' is a noun entity and '變' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
車窗,快,2,'車窗' is a noun entity and '快' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
速度,這樣,2,'速度' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
願望,閃耀,2,'願望' is a noun entity and '閃耀' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
風景,美,2,'風景' is a noun entity and '美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
風格,一樣,2,'風格' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
黑色,幽默,2,'黑色' is a noun entity and '幽默' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
 鐵粉,喜歡,1,' 鐵粉' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
 鐵粉,這樣,1,' 鐵粉' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
2027,開心,1,'2027' is a noun entity and '開心' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
520,備感,1,'520' is a noun entity and '備感' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
520,幸福,1,'520' is a noun entity and '幸福' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
MV,新,1,'MV' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
一體,回憶,1,'一體' is a noun entity and '回憶' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
一體,帥氣,1,'一體' is a noun entity and '帥氣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
一體,滿滿,1,'一體' is a noun entity and '滿滿' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
主角,完美,1,'主角' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
事,神奇,1,'事' is a noun entity and '神奇' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
事,笨,1,'事' is a noun entity and '笨' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
事,膩,1,'事' is a noun entity and '膩' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,上癮,1,'人' is a noun entity and '上癮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,不定,1,'人' is a noun entity and '不定' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,低,1,'人' is a noun entity and '低' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,喜歡,1,'人' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,好看,1,'人' is a noun entity and '好看' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,帥,1,'人' is a noun entity and '帥' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,知道,1,'人' is a noun entity and '知道' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,笨,1,'人' is a noun entity and '笨' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,覺得,1,'人' is a noun entity and '覺得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,開心,1,'人' is a noun entity and '開心' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人心,打動,1,'人心' is a noun entity and '打動' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人生,不定,1,'人生' is a noun entity and '不定' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
仔仔,喜歡,1,'仔仔' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
代表,好,1,'代表' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
代表,流行,1,'代表' is a noun entity and '流行' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
伦哥,久,1,'伦哥' is a noun entity and '久' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
作用,產生,1,'作用' is a noun entity and '產生' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
作用,發光,1,'作用' is a noun entity and '發光' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傑伊,長大,1,'傑伊' is a noun entity and '長大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傑倫,壞,1,'傑倫' is a noun entity and '壞' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傑倫,幽默,1,'傑倫' is a noun entity and '幽默' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傑倫,感動,1,'傑倫' is a noun entity and '感動' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
價值,滿,1,'價值' is a noun entity and '滿' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
光,極,1,'光' is a noun entity and '極' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
光彩,可以,1,'光彩' is a noun entity and '可以' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
光芒,浪漫,1,'光芒' is a noun entity and '浪漫' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
內容,這樣,1,'內容' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
公路,好,1,'公路' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
共鳴,特別,1,'共鳴' is a noun entity and '特別' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
副歌,喜歡,1,'副歌' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
副歌,小,1,'副歌' is a noun entity and '小' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
副歌,抓耳,1,'副歌' is a noun entity and '抓耳' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
副歌,這樣,1,'副歌' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
加油槍,帥,1,'加油槍' is a noun entity and '帥' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
動作,悠閒,1,'動作' is a noun entity and '悠閒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
動作,莫名,1,'動作' is a noun entity and '莫名' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
動畫,出現,1,'動畫' is a noun entity and '出現' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
北極光,完美,1,'北極光' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
北極光,神奇,1,'北極光' is a noun entity and '神奇' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
原因,特別,1,'原因' is a noun entity and '特別' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
叔叔,成功,1,'叔叔' is a noun entity and '成功' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
古董車,奇怪,1,'古董車' is a noun entity and '奇怪' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
古董車,突兀,1,'古董車' is a noun entity and '突兀' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周杰倫,喜歡,1,'周杰倫' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周杰倫,增高板鞋,1,'周杰倫' is a noun entity and '增高板鞋' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周杰倫,好,1,'周杰倫' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周杰倫,帥,1,'周杰倫' is a noun entity and '帥' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周杰倫,年輕,1,'周杰倫' is a noun entity and '年輕' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周杰倫,感謝,1,'周杰倫' is a noun entity and '感謝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周杰倫,成功,1,'周杰倫' is a noun entity and '成功' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周杰倫,新,1,'周杰倫' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周杰倫,浪漫,1,'周杰倫' is a noun entity and '浪漫' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周杰倫,爆炸,1,'周杰倫' is a noun entity and '爆炸' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周杰倫,甜,1,'周杰倫' is a noun entity and '甜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周杰倫,這樣,1,'周杰倫' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周董,不行,1,'周董' is a noun entity and '不行' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周董,不錯,1,'周董' is a noun entity and '不錯' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周董,值得,1,'周董' is a noun entity and '值得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周董,光讚,1,'周董' is a noun entity and '光讚' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周董,好聽,1,'周董' is a noun entity and '好聽' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周董,寶刀未老,1,'周董' is a noun entity and '寶刀未老' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周董,帥慘,1,'周董' is a noun entity and '帥慘' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周董,年輕,1,'周董' is a noun entity and '年輕' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周董,感謝,1,'周董' is a noun entity and '感謝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周董,有幸,1,'周董' is a noun entity and '有幸' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周董,極光,1,'周董' is a noun entity and '極光' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周董,老,1,'周董' is a noun entity and '老' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周董,輝煌,1,'周董' is a noun entity and '輝煌' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周董,這樣,1,'周董' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周董,酷,1,'周董' is a noun entity and '酷' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周董,願意,1,'周董' is a noun entity and '願意' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
周董,驚喜,1,'周董' is a noun entity and '驚喜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
味,對,1,'味' is a noun entity and '對' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
品質,優美,1,'品質' is a noun entity and '優美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
哥,可以,1,'哥' is a noun entity and '可以' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
哥,喜歡,1,'哥' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
哥,好,1,'哥' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
哥,尋常,1,'哥' is a noun entity and '尋常' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
哥,對,1,'哥' is a noun entity and '對' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
哥,小心,1,'哥' is a noun entity and '小心' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
哥,帥慘,1,'哥' is a noun entity and '帥慘' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
哥,幸幸福福,1,'哥' is a noun entity and '幸幸福福' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
哥,幸福,1,'哥' is a noun entity and '幸福' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
哥,感,1,'哥' is a noun entity and '感' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
哥 ,好,1,'哥 ' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
哥哥,可愛,1,'哥哥' is a noun entity and '可愛' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
哥哥,壞,1,'哥哥' is a noun entity and '壞' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
哥哥,好,1,'哥哥' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
哥哥,長大,1,'哥哥' is a noun entity and '長大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
哥太,帥,1,'哥太' is a noun entity and '帥' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
哥太,感覺,1,'哥太' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
哥带,年轻,1,'哥带' is a noun entity and '年轻' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
唱腔,浪漫,1,'唱腔' is a noun entity and '浪漫' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
地方,不同,1,'地方' is a noun entity and '不同' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
地方,優雅,1,'地方' is a noun entity and '優雅' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
地方,新,1,'地方' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
地方,極光,1,'地方' is a noun entity and '極光' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
地方,突出,1,'地方' is a noun entity and '突出' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
地方,美,1,'地方' is a noun entity and '美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
地方,這樣,1,'地方' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
地方,長大,1,'地方' is a noun entity and '長大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
地球,產生,1,'地球' is a noun entity and '產生' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
地球,高能,1,'地球' is a noun entity and '高能' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
場地,怎麼,1,'場地' is a noun entity and '怎麼' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
墨尔本,好听,1,'墨尔本' is a noun entity and '好听' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
壯闊感,浪漫,1,'壯闊感' is a noun entity and '浪漫' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
夕陽,斜,1,'夕陽' is a noun entity and '斜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
夢想,成真,1,'夢想' is a noun entity and '成真' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
大叔,年少,1,'大叔' is a noun entity and '年少' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
大叔,輕狂,1,'大叔' is a noun entity and '輕狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
大洋路,久,1,'大洋路' is a noun entity and '久' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
大調,覺得,1,'大調' is a noun entity and '覺得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
大調,變調,1,'大調' is a noun entity and '變調' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
太阳饼,阳,1,'太阳饼' is a noun entity and '阳' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
太陽,太多,1,'太陽' is a noun entity and '太多' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
太陽,強,1,'太陽' is a noun entity and '強' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
太陽,發光,1,'太陽' is a noun entity and '發光' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
太陽,高能,1,'太陽' is a noun entity and '高能' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女,完美,1,'女' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女人,可愛,1,'女人' is a noun entity and '可愛' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女人,那樣,1,'女人' is a noun entity and '那樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
好事,慢慢,1,'好事' is a noun entity and '慢慢' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
好事,相信,1,'好事' is a noun entity and '相信' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
妹妹,中,1,'妹妹' is a noun entity and '中' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
妻子,浪漫,1,'妻子' is a noun entity and '浪漫' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
子,太多,1,'子' is a noun entity and '太多' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
孩子,長大,1,'孩子' is a noun entity and '長大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
專輯,好好,1,'專輯' is a noun entity and '好好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
專輯,帥,1,'專輯' is a noun entity and '帥' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
專輯,棒,1,'專輯' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
專輯,爆炸,1,'專輯' is a noun entity and '爆炸' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
專輯,知道,1,'專輯' is a noun entity and '知道' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
專輯,難,1,'專輯' is a noun entity and '難' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
專輯,需要,1,'專輯' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
工藝,精湛,1,'工藝' is a noun entity and '精湛' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
帽 ,好,1,'帽 ' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
帽 ,老,1,'帽 ' is a noun entity and '老' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
帽子,一樣,1,'帽子' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
帽子,光讚,1,'帽子' is a noun entity and '光讚' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
帽子,大賣,1,'帽子' is a noun entity and '大賣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
帽子,帥,1,'帽子' is a noun entity and '帥' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
帽子,帥慘,1,'帽子' is a noun entity and '帥慘' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
帽子,慘,1,'帽子' is a noun entity and '慘' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
帽子,肯定,1,'帽子' is a noun entity and '肯定' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
帽沿,低,1,'帽沿' is a noun entity and '低' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
彩虹,帥炸,1,'彩虹' is a noun entity and '帥炸' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
影片,精彩,1,'影片' is a noun entity and '精彩' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
影響,太多,1,'影響' is a noun entity and '太多' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
循環,帥,1,'循環' is a noun entity and '帥' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
循環,最多,1,'循環' is a noun entity and '最多' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
微風,稚氣,1,'微風' is a noun entity and '稚氣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
心情,好,1,'心情' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
心情,好聽,1,'心情' is a noun entity and '好聽' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
心情,希望,1,'心情' is a noun entity and '希望' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
心情,快樂,1,'心情' is a noun entity and '快樂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
心情,愉悅,1,'心情' is a noun entity and '愉悅' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
心情,打動,1,'心情' is a noun entity and '打動' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
心情,變好,1,'心情' is a noun entity and '變好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
情人,快樂,1,'情人' is a noun entity and '快樂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
情歌,可愛,1,'情歌' is a noun entity and '可愛' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
情歌,結合,1,'情歌' is a noun entity and '結合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
情緒,滿,1,'情緒' is a noun entity and '滿' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
意境,一樣,1,'意境' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
愛外,大,1,'愛外' is a noun entity and '大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
愛情,一樣,1,'愛情' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
愛情,幸運,1,'愛情' is a noun entity and '幸運' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
愛情,準,1,'愛情' is a noun entity and '準' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
愛情,珍貴,1,'愛情' is a noun entity and '珍貴' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
愛情,甜蜜,1,'愛情' is a noun entity and '甜蜜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
愛情,美好,1,'愛情' is a noun entity and '美好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
愛情,象徵,1,'愛情' is a noun entity and '象徵' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
感覺,一樣,1,'感覺' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
感覺,努力,1,'感覺' is a noun entity and '努力' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
感覺,好,1,'感覺' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
感覺,好聽,1,'感覺' is a noun entity and '好聽' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
感覺,差不多,1,'感覺' is a noun entity and '差不多' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
感覺,激昂,1,'感覺' is a noun entity and '激昂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
感覺,特別,1,'感覺' is a noun entity and '特別' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
手势,亮晶晶,1,'手势' is a noun entity and '亮晶晶' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
手势,闪,1,'手势' is a noun entity and '闪' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
手臂,失望,1,'手臂' is a noun entity and '失望' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
手臂,好看,1,'手臂' is a noun entity and '好看' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
