Comment_Author,Comment_Text,Comment_Date,Like_Count
@liye23125,3:30 痛,2026-05-25T12:47:11Z,0
@ymqwwe,讚,2026-05-20T09:20:50Z,0
@Tower-of-Saviors-loyal-player,哇😂,2026-05-20T08:50:29Z,0
@洋蔥变蔥花需要几步,👍👍👍,2026-05-20T13:38:05Z,0
@lsh0402,"循環播放好喜歡🔁
兩位的聲音好合呀٩(˃̶͈̀௰˂̶͈́)و",2026-05-20T16:32:15Z,0
@陳愷鍠,好聽，點讚分享一下，這是新專輯？還是新單曲？,2026-05-20T09:51:07Z,1
@WayneToast,狗柏歌聲好像春風喔?!,2026-05-20T12:13:40Z,0
@薰-y3v,和ANDY衝一波🎉,2026-05-23T04:15:52Z,0
@黃彥融-h4r,這是為andy老師寫的歌吧🤣,2026-05-20T23:29:01Z,1
@SariyaniUhuy,Sorry,2026-05-27T09:08:10Z,0
@尤威凱-d3f,🤩🤩🤩🤩 2:58,2026-05-22T08:16:46Z,0
@陳小龍-x5z,認真好聽耶,2026-05-20T09:26:44Z,1
@kkman705,洋蔥變帥了???,2026-05-25T15:45:38Z,0
@17CHUNGGG,遠離香菜,2026-05-20T15:48:39Z,1
@xinshi980256,洋蔥大大要不要和霸軒夢幻聯動一下XD,2026-05-21T13:20:06Z,1
@沈昱帆-m6x,我一開始以為這是春風洋蔥一起合唱😂,2026-05-20T21:12:39Z,3
@103b-2,現在第三性怎麼那麼多啊,2026-05-23T17:57:34Z,1
@朱雪禎,大家520快樂剛好今天520發的，然後下午5:20發的,2026-05-20T12:07:12Z,0
@楓-j8d,3:30 被丟到了😳,2026-05-27T01:34:51Z,0
@鷲羽阿祥,我怎好像看到志祺七七和沈文程的幻覺^^,2026-05-21T10:05:52Z,0
@Yu晴-j9h,其他兩人呢😮,2026-05-20T09:34:01Z,0
@redhopered3812,這合作……會不會出現在南北貳路2026……先立旗,2026-05-20T12:34:19Z,0
@whyooooo,被書打到感覺痛,2026-05-20T12:38:18Z,0
@ngfeng711,多力多滋是不是有贊助,2026-05-20T11:31:17Z,5
@janiceting6097,👍👍👍💙💙,2026-05-22T09:17:50Z,0
@sccdanny6335,😮😂🤣👍🏻,2026-05-23T01:18:31Z,1
@janelove4499,好聽 上次的那個有說猜中可以得到什麼嗎?,2026-05-20T09:33:26Z,0
@kyoko703,Is it just me or is 洋蔥 seemingly a little skinnier in the face? Hope all is well with him...,2026-05-21T04:01:31Z,0
@xi-iq2nn,321,2026-05-20T09:22:13Z,0
@chi0817,為什麼我覺得這首歌的副歌感覺很像某一首歌 但又感覺是我記錯了🤔🤔,2026-05-20T13:09:47Z,0
@張虔華-v4u,🎉🎉🎉🎉🎉🎉❤🎉🎉🎉🎉🎉🎉,2026-05-21T14:43:52Z,0
@雅_s,"我想問…
如果沒有劈腿沒有背叛
還是被分手的女生
是不是因為長得像恐龍",2026-05-24T12:58:45Z,0
@TracyChau-x2f,這帥哥是洋蔥！？,2026-05-22T08:39:35Z,0
@justsoyeon,哇靠這是洋蔥？,2026-05-21T02:23:53Z,0
@snmkc1234,有頭髮了,2026-05-21T10:20:51Z,0
@ChineseDjRemix8888,✨ 这首歌真的太有感觉了，一开口就是满满的回忆，听着听着就沉默了…,2026-05-20T10:19:00Z,1
@skykociao,被書打到怎麼感覺應該要很痛....?,2026-05-20T13:46:10Z,0
@暗陰陽-v1v,一開始以為女主角是lulu,2026-05-20T23:05:26Z,3
@junny0204,沒有人覺得那個女生很像鍾明軒嗎?,2026-05-22T04:57:02Z,1
@Eliot_Lu,洋蔥瘦好多好不習慣喔😂😂😂,2026-05-21T04:56:17Z,0
@莉子-o6l,突然覺得洋蔥😅好像九妹,2026-05-20T22:52:29Z,0
@humaisme,洋蔥是瘦很多嗎? 現在是玖壹壹顏值擔當了嗎,2026-05-20T11:47:55Z,1
@Jenking09,這有跟Andy老師授權？,2026-05-27T15:01:32Z,0
@a0956723885,等你們登上大巨蛋,2026-05-20T09:37:25Z,0
@滑鼠魔術師,很久沒看 洋蔥怎麼變這麼帥??,2026-05-20T11:32:43Z,0
@chungmr.3368,不知道為什麼，女主角一直讓我很出戲,2026-05-22T13:46:09Z,1
@天-k8t,你媽瘦了變帥了,2026-05-22T05:12:39Z,0
@圭藍怕火,怎麼瘦那麼多，到底經歷了什麼,2026-05-20T12:02:23Z,2
@古月-v4q,第590個讚,2026-05-20T09:59:03Z,0
@源昌柯-e3z,😊😅😮😢🎉😂❤😂🎉😮😮😅😊,2026-05-23T14:17:12Z,0
@oeo.07,好讚！上次是春風跟阿斌，這次是洋蔥跟狗柏！！聽爆！(*≧ω≦) 建志要Feat誰？🫪,2026-05-21T19:56:40Z,0
@x263833881,(灬ºωº灬)♡,2026-05-20T10:36:59Z,0
@SituMuling_0216,女主角是誰？,2026-05-20T13:11:33Z,0
@林阿農-v9p,疑   怎變調了  不是3個人再一起唱的嬤  怎會有新的人,2026-05-20T10:00:04Z,0
@Fatimachen,你衣服洗了没？晾曬乾的物件收起来没？洗好的挂起晾曬没？晾曬乾的衣物折叠收好放进橱櫃抽屜没？地板吸尘了没？吸尘器清潔了没？煮了没？吃了没？煮水放涼備用沒？碗洗了没？垃圾綁密封了没？垃圾袋换了没？冰箱里的剩饭剩菜翻热吃掉了没？新计划食材买了没？哎哟好忙。,2026-05-21T18:24:42Z,1
@金斧頭,還是一樣讚,2026-05-21T13:13:43Z,0
@AnaS-fp4nt,洋蔥是為了要拍這部MV減肥嗎？,2026-05-20T19:15:37Z,0
@遼張-p4q,2026還在聽的舉手,2026-05-20T13:38:52Z,2
@hors2018325,都少子化了 還情情愛愛😂😂😂,2026-05-20T08:55:08Z,1
@mm-ct7bh,女主角是誰呀？,2026-05-20T18:09:11Z,0
@s0989894576,少了建志跟春風 只有洋蔥沒有用啊，少了一個rap跟台語口音道地的感覺,2026-05-20T09:54:50Z,0
@NeonAnimeLabs,全是感情沒有技巧。,2026-05-20T17:15:17Z,0
@晴晴-c2k,自導自演的吧，女生應該不認識你,2026-05-26T03:45:34Z,0
@skyunfy,洋葱是不是医美了，帅这样了，不合理啊,2026-05-21T08:48:18Z,0
@royroy1076,洋蔥不可愛了,2026-05-27T14:57:02Z,0
