Comment_Author,Comment_Text,Comment_Date,Like_Count
@aspk2005,雞皮都疙瘩都起來了 好讚,2026-06-03T00:46:41Z,0
@Kai-fq6mq,阿夜陀佛🔥,2026-05-27T16:15:41Z,3
@唉呦-b6s,阿彌陀佛🙏🏻每天都要聽,2026-05-26T14:49:11Z,3
@simba0903,阿彌陀佛阿彌阿彌阿彌陀佛,2026-05-26T11:20:34Z,7
@hsuan5547,這阿彌陀佛也太酷了吧😍😍,2026-05-26T13:19:08Z,5
@iijygtw530,起雞皮疙瘩,2026-05-26T13:08:44Z,5
@qingyang9758,"This song is GREAT!! good lyrics, good beats! Loving this song! If Marz23 perform this song in Singapore will be awesome! LETS GO! Greetings from Singapore! Much Love!",2026-05-29T12:47:11Z,2
@陳嘎龍,南無阿蜜陀佛 感恩菩薩分享的好音樂,2026-06-02T02:05:19Z,0
@鯊魚堯堯,這首歌的全部都讓人覺得很深刻，完全讓人聽了有種跟自己和解的體悟，本來正在跟自己的心魔輪流煎熬，聽了之後讓我的人生達到一個豁達的境界，允許一切發生、一切情緒、惡念都讓它們自然冒出，但是你選擇不附和，謝謝阿夜，我愛你如同愛自己，（這首歌已經單曲循環播放超過100次了🎉❤❤❤🎉）,2026-06-02T15:13:15Z,0
@shine7212251,"超讚，很有態度
好聽，推👍",2026-06-02T03:48:00Z,0
@ian-is-like23mike,新舊融合抓得很好欸～ 經典的佛歌風格和現代電音搖滾mix 的超順，真心覺得超屌❤,2026-06-01T13:55:14Z,0
@Lotus-ai,真的好喜歡❤ 謝謝你阿夜,2026-06-01T17:14:13Z,0
@irvingk.a.i4335,"看見了那些失敗與折磨在感悟後 超脫世俗見解 真正的觀自在自我檢視
悟～觀自在菩薩阿彌陀佛🪷🙏🏻",2026-05-26T16:35:58Z,0
@weisohappy,❤❤❤ 太愛這首,2026-05-30T09:59:18Z,0
@cuzyray,簽到 阿彌陀佛,2026-05-27T06:04:45Z,3
@juichengchen9163,很讚耶！真的！👍,2026-05-31T08:20:30Z,0
@倪好-o6c,超厲害欸❤❤❤❤❤❤,2026-06-02T06:57:08Z,0
@lucifer31666,超愛⋯這個能量跟畫面，謝謝23bro,2026-05-27T12:28:12Z,0
@LoveNing___,超酷的 超好聽 必須加入早上起床的歌單 .聽了一整天上班都有精神了❤👍,2026-05-26T13:09:58Z,0
@AnnYanganne,感動，能量滿滿的歌。,2026-05-27T03:57:34Z,2
@先生吳-r2h,蕭的配音 很順暢 Marz 的聲音又很渾厚 好聽 靈感來源真的是 觀自在 這個語意完美呈現 MV也有凸顯 人的心 面露出來的感覺 真的很有才華 真的很厲害👍,2026-06-01T16:59:47Z,0
@asd197350,太扯了⋯好喜歡❤,2026-05-30T13:52:18Z,0
@Theta_Grace,好有能量❤,2026-06-02T05:22:58Z,0
@yun85071336,超好聽,2026-05-31T16:16:13Z,0
@薛凱維,佛學即是哲學,2026-06-03T02:20:37Z,0
@yiayiadancestudio5185,"喜歡！支持！謝謝Marz23
創作出這首能治癒人心的作品",2026-05-27T02:56:26Z,0
@yan_jy01,超屌的啊彌陀佛,2026-06-02T14:07:57Z,0
@Kelly-ul8nj,這聽起來會飛 狂感😌,2026-05-26T13:54:56Z,2
@Micanana,好赞❤又突破了！好听而且mv也很有深度,2026-05-26T16:27:57Z,0
@林立合-o1n,太好聽了世界最強的佛經的歌 如果在演唱會唱一定炸翻謝謝有Marz23的存在,2026-05-26T13:26:07Z,15
@nbkrr52903,好聽,2026-05-27T08:05:32Z,2
@yulialee6116,好聽❤❤,2026-05-27T13:00:09Z,0
@chli6724,😮❤太驚艷了！,2026-05-26T16:51:46Z,0
@馮建文-b8p,"很厲害
搖滾之神😍",2026-06-02T23:30:27Z,0
@Elena-bl6jf,這mv畫面傳遞了許多不好的能量,2026-05-31T00:19:27Z,2
@WHE2389,真的好聽到一直repeat~很期待影片呈現😁,2026-05-26T12:09:59Z,0
@awa6359,真的有夠帥❤❤❤❤❤超好聽👏👏👏,2026-05-27T12:49:18Z,0
@Lemon0307,❤,2026-05-24T12:56:05Z,4
@ConnieChan-l3y,從面對黑暗痛苦掙扎到覺悟的帥，太帥了❤,2026-05-26T13:12:33Z,0
@Louis-yc4hx,期待❤,2026-05-25T18:51:46Z,0
@Tina-r4r,超讚,2026-05-30T16:38:09Z,0
@chi-yao1203,這首歌好適合西門町,2026-05-26T15:51:22Z,3
@tingting812,😻😻😻😻😻好喜歡,2026-05-26T18:02:40Z,0
@wrongbetssy9368,太好看了吧❤❤❤❤,2026-06-02T01:41:05Z,0
@瑄星月,雞皮疙瘩起來了耶!!!!!!而且莫名看著歌詞就眼眶都是眼淚了QQQQQQ真的只有你可以!!!!!!想在演唱會上聽到這首!!!!!!!,2026-05-26T13:07:10Z,15
@檸檬KORIZE,超洗腦,2026-05-26T13:55:18Z,0
@inhon9094,Crazy 🔥,2026-05-26T13:17:51Z,3
@lovefaye982,扯好聽😭😭,2026-06-01T11:45:51Z,0
@mingshiuanlee,好棒喔天啊👍,2026-05-26T17:33:56Z,0
@lyc0223,聽完覺得被超渡了,2026-05-26T14:32:07Z,4
@小黑-e6x,聽完了 大師兄也都回來了,2026-05-26T13:18:59Z,5
@吳宥萱-j9t,聽完整個人都雞皮疙瘩起來🥹,2026-05-26T13:19:40Z,0
@chenkj9432,好正向歌詞，MV拍的很好👍,2026-05-26T13:06:28Z,0
@billkuririnv,超屌,2026-06-02T06:09:51Z,0
@Vicky-jp5cz,太屌了🙏,2026-05-26T13:40:13Z,0
@咲融,"很喜歡緊握捷運手把低頭只有腳下狹窄的視野這段
意識抬頭放手，迎接內心的平靜看向前方開闊眼界",2026-06-03T01:12:31Z,0
@David-pm6tf,好讚喔！希望大家觀自在，不著相。,2026-05-27T02:50:01Z,3
@阿樂_ale,我很感謝這首歌的出現🙏🏼,2026-06-01T16:19:06Z,0
@儁兒,阿門陀佛,2026-05-27T13:06:01Z,0
@Record-Marz23,好扯喔 林志融😍😍繼94在靠杯 這是我看過第二個癲癲的MV😍好愛這精神狀態🥹😍看完身心靈都被淨化🥹目前很需要 寫報告寫到快ㄎㄧ笑（很想脫離這苦海）🥹謝謝23❤️‍🩹Mv炸爛😍❤️‍🔥,2026-05-26T13:09:39Z,0
@chester0207su,神曲讓人翩翩起舞,2026-05-31T12:49:38Z,0
@爸爸壞壞,屌炸,2026-06-02T01:10:55Z,0
@2YuanTsai,很厲🙌🙌🙌,2026-05-27T14:34:25Z,0
@tobeychiu,一切的表達都是可以的，感謝圓滿的「在」,2026-05-31T04:49:03Z,0
@李茉萱,謝謝你,2026-05-27T00:49:54Z,0
@MJ1907-w6m,南無大慈大悲觀世音菩薩摩訶薩🙏,2026-05-30T14:59:30Z,0
@登峰造極創造無限輝煌,酷斃了❤🎉,2026-05-26T14:21:58Z,0
@酷酷皮皮,超帥的歌,2026-05-31T08:41:00Z,0
@電冰箱-f5q,阿彌阿彌阿彌阿彌阿彌陀佛,2026-05-26T13:09:18Z,2
@yoyo-gc9uz,酷 喜歡,2026-05-28T00:45:31Z,0
@dvs750806,真棒 被淨化了❤❤❤,2026-05-27T09:43:13Z,0
@Noxku23,"全新進化 淨化全心！
Marz23 一直都是超越音樂的藝術
照見五蘊皆空 度一切苦厄🪷",2026-05-28T04:46:25Z,0
@nickray5555,聽完都被渡劫了👏🏻,2026-05-26T10:00:13Z,2
@五百年日曬五百年雨淋,謝謝marz23 推廣心經❤️,2026-05-27T23:03:00Z,0
@鍾汛杰-e5e,現今毒駕與酒駕這麼多‘這首歌正好來超渡那些死得冤枉的靈魂,2026-05-29T03:40:51Z,3
@joanleenakayama7939,Wow!! Wow!! 👍👍🙏🙏🙏,2026-06-02T08:57:20Z,0
@jabrila5574,"隨喜讚歎！
南無阿彌陀佛",2026-05-26T17:15:36Z,2
@賴姿雅-h7c,🙏🏽🙏🏽,2026-05-27T08:19:49Z,2
@Obviouslyarianna,Best mv for real just a huge fan been since day 1 wow your visuals are stunning 🤩 love it @marz23 ❤❤❤❤,2026-05-28T02:33:27Z,0
@leonlee3975,是致敬阿弥陀佛姐的一首歌,2026-05-31T13:56:54Z,0
@nnybe8422,我只能說 又進化了,2026-05-27T07:36:38Z,3
@Chen-Yu-Hui,心經心咒那段好希望是本人唸的❤,2026-05-27T12:34:03Z,4
@木穆-z3r,太帥了🛸🛸🛸🛸🛸🛸🔥🔥🔥,2026-05-26T14:29:17Z,0
@Abowuwu,阿彌陀佛,2026-05-26T13:06:21Z,1
@吳宥姍,這首歌讓我愛上了觀自在,2026-05-29T07:37:44Z,0
@user-35801,揭帝揭帝，波羅揭帝，波羅慎揭帝，菩提娑婆訶❤,2026-05-26T15:12:41Z,4
@wanchioklau,我去太扯了吧竟然好好听🔥,2026-05-31T14:00:23Z,0
@liubingiskate1515,太強了,2026-05-26T21:36:20Z,0
@GIAGIA-oq5so,"明明算是嗨歌，但我不知道為什麼聽的時候心裡覺得很平靜？

我媽懷我的時候，會放心經給我聽
是這個原因嗎？回到媽媽的肚子裡",2026-05-26T15:00:00Z,21
@martin_LFX,世界就是一場名為清明者「在」的夢～！,2026-05-27T14:37:15Z,0
@TsaiWenTe0313,好猛,2026-05-27T02:50:03Z,0
@CornuDev,頂😮,2026-05-28T09:29:18Z,0
@alexs8250,很愛❤謝謝阿夜🙏🏻❤️🤘🏻,2026-06-02T07:33:33Z,0
@sandy082533,一起阿彌陀佛,2026-05-26T13:21:28Z,2
@莊勁飛,神曲,2026-05-31T02:40:27Z,0
@Yinwei217,🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,2026-05-26T13:15:36Z,0
@yeesally6218,阿夜的帥ai無可取代,2026-05-26T14:00:42Z,2
@harrisliudavidliu,🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,2026-05-26T17:45:27Z,0
@chilin9231,觀自在哥!! 帶領我們這群信眾  ◝(⁰▿⁰)◜♡,2026-05-27T06:52:33Z,2
@JohnWick-o9y6b,世界第一帅❤,2026-05-26T13:08:07Z,1
@marciamarcia4742,觀自在👐🏻👐🏻👐🏻,2026-05-28T17:33:12Z,1
@鍾昀志-c3u,"一聽到這首
立刻傳給上班所有需要的同事",2026-05-29T14:25:16Z,0
@數位王-d4g,一個字 爽,2026-05-26T13:28:43Z,0
@leosxu5622,新高度覺察人生🙏很愛❤,2026-06-01T15:13:29Z,0
@graysyu,"「內觀」一定是這個世界最重要的寶藏
向內求，而不是向外求",2026-05-31T16:55:28Z,0
@ssskk1152,如來❤,2026-06-02T03:40:48Z,0
@GhOsT88965,只有你能超越你,2026-05-26T13:27:36Z,0
@ksoul9ine,願早日脫離我執。,2026-06-02T23:15:29Z,0
@Fish-catch-cat,很棒的概念，好聽好看，感謝神仙補習班節目讓我認識他！,2026-05-29T12:11:46Z,8
@CCPJAYLPHAN1994,佛菩萨保佑各位,2026-05-29T01:19:24Z,0
@lenatasalucardfromepm3,帥爛,2026-05-26T13:06:13Z,0
@嘿嘿-o1l,第一次把佛歌當成輕快的歌曲，全身起雞皮疙瘩😅，話說最後面歌唱完的那個風景在哪拍的阿,2026-05-28T11:13:24Z,0
@big_rabitto,聽完感覺被超度了,2026-05-26T15:29:15Z,4
@moneyruan,👏🏼👏🏼👏🏼,2026-05-28T14:28:29Z,0
@吾名孝賢,左邊的信徒嗨起來,2026-05-26T13:03:24Z,2
@siriaortiz,Inesperado pero realmente emocionante esta nueva producción. Nuestra fuerza interior es lo que puede ayudar a soltar sobre todo lo que nos afecta negativamente... Sin miedo a demostrar lo aprendido en está canción. Éxitos.,2026-05-26T15:45:29Z,0
@毛吐司,各位熱推給他按下去，太屌了❤,2026-05-26T18:18:44Z,9
@chuanli5686,7歲的兒子聽一次後~也在阿彌阿彌阿彌陀佛👍,2026-05-28T04:25:37Z,9
@l85620,白色道袍好帥唷,2026-05-27T14:42:01Z,0
@ngwaihong1568,这首歌现场肯定炸翻,2026-05-28T15:01:39Z,0
@陳魚-g3c,"歌超級好聽
萬事萬物.都不該有框架
觀-是安住在覺察裡
自在-是當你安住在覺察裡.你就是那不生不滅.圓滿的存在.圓滿.自然自在",2026-05-31T11:39:22Z,6
@ravenliao,太扯了,2026-05-30T02:40:55Z,0
@lazyboy_0725,"觀自在不怕 惡念像海嘯一樣襲來
依然臨在當下不跟它附和",2026-05-28T14:00:02Z,0
@a_pppu,被淨化了🪷阿彌阿彌🙏,2026-05-26T13:13:01Z,0
@NN_0909,"觀自在菩薩，觀自我內在一切煩惱五蘊，接受情緒的發生，接受人是會感受到痛苦的，已知感悟，不受外在環境影響自我內心清淨，已到體悟，斷一切苦厄，心清淨無怨無恨，蓮花出淤泥而不染，即為蓮花座上菩薩。

阿彌陀佛。

佛說過，眾人不要拜他為佛，眾生皆是佛，眾生皆有佛心，而人生在世不懂如何解脫煩惱與痛苦，那就去透過生活上的事情去悟，理解經文只是踏入的第一步，讀懂經文意義後，去進行體悟，每個人的道路皆不同，有的人是透過生活體悟，有的人是透過創作藝術，但都能修行，證道即是佛菩薩。

感謝Marz23用音樂創作表達，讓更多人明白觀自在的境界。

願眾生能內觀己身本心，照見如來，總有一天你們也能從泥濘中走出來，成為菩薩，渡一切苦厄，得先渡己。",2026-05-26T16:56:57Z,47
@eschanku5654,"我有點期待到時候演唱會的呈現
感覺如果能邀請舞者一同表演 將宗教的文化融入街舞好像會很帥",2026-06-02T15:27:49Z,0
@music-wv7rm,最後結尾那朵蓮花片段直接聯想到悟飛Luffy的涅盤MV,2026-05-29T22:52:32Z,0
@zwy7217,聽完會有可以再出發的感覺,2026-06-03T05:45:33Z,0
@weberc9710,可以再feat阿彌陀佛姐嗎,2026-05-27T00:14:43Z,18
@junart97,超神 （？,2026-05-26T13:09:54Z,0
@kityeewasabi,揭諦揭諦，波羅揭諦，波羅僧揭諦，菩提薩婆訶,2026-05-27T00:29:42Z,3
@Hnan._.47,南無阿彌舒服🙏🏻🪷,2026-05-26T13:54:12Z,0
@sam61103,這首可以feat 阿密陀佛姐 他一定很感動😂,2026-05-26T15:20:13Z,10
@吳國禎-j9c,聽到這首歌的這一天，我出家了！,2026-05-30T05:59:05Z,0
@sharonjiang1686,Carzyyyyyyyy,2026-05-26T14:57:00Z,0
@史精忠,"阿彌陀佛 
我到極樂世界去了 
謝謝你",2026-06-02T13:49:50Z,0
@aorontan7360,"听过一遍，突然灵光一闪想到 “与其双手合十，满怀烦恼地默念阿弥陀佛；
不如放下那双为祈求而合十的手，烦恼自灭，心自成佛。”",2026-05-27T14:01:06Z,4
@浮游-w3v,阿夜，終究佛也透過你創作了，阿彌陀佛,2026-05-31T02:24:20Z,0
@a_wuwu0,剛好很需要觀自在 就看到新歌了,2026-05-26T21:24:26Z,0
@圈圈-t1q,終於明白那療癒樂器北美原住民長笛的使命是什麼了,2026-05-28T19:48:03Z,3
@林品碩-o9l,做好當下不要被其他事情影響,2026-05-26T13:49:52Z,5
@RPMofficial0430,請常念南無阿彌陀佛,2026-05-26T15:19:41Z,1
@YT_Cheng,阿(ㄜ一聲)彌陀佛,2026-05-29T11:20:21Z,0
@沈宣明,太法了,2026-05-29T12:38:05Z,0
@KerungSuen,從首發到現在，我的腦袋每天都在觀自在普砂,2026-05-29T09:20:49Z,0
@csgmsia,馬來西亞人裡報到 🤟,2026-05-31T18:13:54Z,0
@ollyan,Очень жду.,2026-05-24T14:18:44Z,0
@nisa4914,是想看清空無 每個人都離苦得樂到彼岸嗎,2026-05-27T16:46:39Z,0
@鍾佳穎-q9z,放下屠刀，立地成佛（屌爆了）🪷,2026-05-26T13:10:31Z,4
@蔡家穎-y9c,怎麼有那麼屌的人和歌😂,2026-05-26T14:51:28Z,4
@lailai8434,無限循環🔄邊哭邊聽,2026-05-27T08:54:36Z,3
@婳-K,"我的心得：

＜落＞
當人自 落 人間
食糜一切須臾間的喜惡
縱觀古今人亦如此
這是常事
七情六慾 也是如此
靜下心想
四面八方 皆是如此
升日 落 日又日 日日 萬般皆苦

心中滿目瘡痍
也許觀自在 
能讓人好受些",2026-05-31T21:42:11Z,0
@ryan_4125,南吳阿彌舒服,2026-05-26T13:37:58Z,0
@mr962042,台版希斯萊傑🥰,2026-05-27T14:50:22Z,0
@chaingruei9897,這才是真正的金曲，經典是無法被超越的,2026-05-29T13:26:56Z,3
@vinihsu2450,要觀自在非常的困難，要足夠能脫離自己本身去觀察、知覺自己的情緒，並且允許情緒自由流動，但不對其作出反應，需要很長很長時間的練習，我還在努力中，每天循環聽觀自在，能心靈平靜，希望自己最終也能達到這個MV跟歌曲想表達的境界🪷🫶🏻,2026-05-28T21:24:54Z,4
@jeremywu4658,觀自在哥,2026-05-27T02:46:22Z,0
@rosechang8313,太佛了 早晨被超渡到遇到馬路三寶都可以微笑面對 善哉善哉 🙏🏻🙏🏻,2026-05-27T00:23:33Z,3
@undhaz,我要把阿公佛堂的歐密斗夫偷偷換成這首！！！,2026-05-28T16:29:20Z,1
@ogxaio3401,西門阿密陀佛姐 有新版本可以唱了,2026-05-29T04:19:46Z,1
@羅皓勻-l3l,會有feat.阿彌陀佛姐的版本嗎?,2026-05-28T02:57:11Z,2
@GPyoutubeacount,Let’s gooooooojdj,2026-05-26T01:43:41Z,0
@yeah-xi2dg,眾神佛  領先潮流,2026-05-29T04:36:56Z,0
@qw23881178,感覺要6分鐘更屌,2026-05-31T18:12:10Z,0
@杰哥-b2o,帥到我都高潮了🎉,2026-05-27T01:59:19Z,2
@laviemeritedetrevecu495,808 🥰🌏 I know i know,2026-05-27T05:16:22Z,0
@湯為翔,我不入地獄 誰入地獄,2026-06-01T17:17:52Z,0
@Evilgodko1,"觀自在菩薩 行深般若波羅蜜多時
照見五蘊皆空度一切苦厄
觀自在不怕 惡念像海嘯一樣襲來
依然臨在當下不跟它附和
觀自在菩薩 行深般若波羅蜜多時
照見五蘊皆空度一切苦厄
觀自在不抓 所有該不該發生的執念
就不被任何痛苦抓住了

「阿彌陀佛 阿彌陀佛
阿彌阿彌阿彌阿彌 阿彌陀佛」

誰不希望有天能夠脫離苦海
卻不知道放手能立地成如來
把所有的念頭當作電影獨白
才發現祈求的自在終於向我走來

一朵綻放的蓮花
必須生長在水面下最污濁的淤泥
一個振奮人心的
故事都要具備會讓人哭透的劇情
我抽離看著自己
不抓緊也不癡迷 就這麼起飛

觀自在菩薩 行深般若波羅蜜多時
照見五蘊皆空度一切苦厄
觀自在不怕 惡念像海嘯一樣襲來
依然臨在當下不跟它附和
觀自在菩薩 行深般若波羅蜜多時
照見五蘊皆空度一切苦厄
觀自在不抓 所有該不該發生的執念
就不被任何痛苦抓住了

「gate gate pāragate pārasamgate
bodhi svāhã 」

「阿彌陀佛 阿彌陀佛
阿彌阿彌阿彌阿彌 阿彌陀佛」",2026-05-27T03:05:40Z,19
@chienyaohuang4044,不知道這首變電音版會變成什麼樣的歌⋯做七法會上放！可能😂😮😅哈哈哈,2026-05-27T23:54:35Z,0
@cheng2590,聽這首歌整個雞皮疙瘩 能量好強❤,2026-05-31T16:33:47Z,1
@moonbabydj,阿彌陀佛阿彌阿彌阿彌陀佛,2026-05-26T14:21:37Z,4
@shidaisy572,Why u know my life 😂,2026-05-28T10:57:01Z,0
@300-k3s,Yummy 頭猴菇,2026-05-26T14:19:43Z,2
@Plato829,我佛修一,2026-06-02T01:44:15Z,0
@Elena-bl6jf,佛說未來，魔王會披著袈裟（說著佛經）😂,2026-05-31T00:22:50Z,1
@tsts584258,很深且有度的歌,2026-05-30T00:27:38Z,0
@Yssue1113,🪷🪷🪷,2026-05-26T13:37:27Z,2
@睿濠李,這MV可以當恐怖片了😂,2026-06-01T13:42:40Z,0
@阿昕-h7z,聽完業障都沒了🎉,2026-05-26T13:06:57Z,0
@allmight1208,🪷,2026-05-27T15:44:55Z,0
@wugino3986,幹很兇,2026-05-26T13:55:01Z,0
@jimmymaofficial,阿公聽到從棺材跳起來了😅,2026-05-30T15:28:30Z,0
@林長鴻-n6q,🪷🪷🪷,2026-05-26T13:06:25Z,0
@Squaterrday,🗿,2026-05-28T13:09:06Z,0
@vic463,Travis·普薩,2026-06-02T09:39:42Z,0
@qw23881178,ㄜㄇㄊㄈ,2026-05-28T20:13:22Z,0
@jeffreytee5145,太厉害了 竟然可以用另一种方式推广“心经”🙏💥🙇🪷,2026-05-28T10:53:31Z,0
@XziLØvB,好聽是好聽，但循環撥放感覺像超渡,2026-05-30T13:45:12Z,3
@璐瑄,🪷🪷🪷🪷🪷,2026-05-26T16:28:36Z,0
@owoz_z_z,❤❤❤,2026-05-28T13:41:03Z,0
@rubykim5809,0:32 跳過片頭,2026-06-01T20:16:57Z,0
@yang5121,mv後面吹的是什麼樂器？,2026-05-26T13:35:12Z,0
@kruslim870149931,,2026-05-27T04:03:44Z,0
@user-CheYueLan,謝謝Marz23，所有業障已經被穿透得徹底消散!!!,2026-06-01T12:52:42Z,1
@Evilgodko1,致敬周星馳的功夫 ✋🏻,2026-05-28T05:05:09Z,0
@智星-d3o,"你應該另外再製作一首完整且新穎曲風的心經。
因為你的歌聲聽到，會讓人的心是穩的，但當然唱心經的心態，要先穩，呈現出來
聽者自然也會感到安穩～給你最大的祝福

這是我難得會聽完整首佛教改編的音樂",2026-05-27T13:32:44Z,0
@sin72x,"西方Falling In Reverse －Prequel扮耶穌
東方可能就這個如來🤔",2026-05-30T01:53:40Z,0
@Younglovebaby,Ai,2026-05-27T19:11:09Z,0
@wen_wen58,"一樹一花一菩提，繁花盛開一念間。
阿彌陀佛🙏🏻",2026-05-31T11:10:01Z,0
@user-smaxsopretty,一體兩面,2026-06-01T00:21:09Z,0
@w1994814,"OK~之後""咒""的系列電影沒有你做的主題曲我不看  這首太符合""咒""這部電影了",2026-06-02T17:43:29Z,0
