Entity,Sentiment_Word,Co_occurrence_Count,Inferred_Reason
歌手,饒舌,2,'歌手' is a noun entity and '饒舌' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌曲,喜歡,2,'歌曲' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌曲,棒,2,'歌曲' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
水平,全新,2,'水平' is a noun entity and '全新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
組合,完美,2,'組合' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聲音,酷,2,'聲音' is a noun entity and '酷' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
舞蹈,上癮,2,'舞蹈' is a noun entity and '上癮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
選舉,產生,2,'選舉' is a noun entity and '產生' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
錄影帶,瘋狂,2,'錄影帶' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,好,2,'音樂' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,無聊,2,'音樂' is a noun entity and '無聊' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,酷,2,'音樂' is a noun entity and '酷' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
世界觀,新,1,'世界觀' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
主唱,合作,1,'主唱' is a noun entity and '合作' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
事,美好,1,'事' is a noun entity and '美好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
事情,恐怖,1,'事情' is a noun entity and '恐怖' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
事物,全新,1,'事物' is a noun entity and '全新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
事物,新,1,'事物' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
亮點,在於,1,'亮點' is a noun entity and '在於' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,不安,1,'人' is a noun entity and '不安' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,了解,1,'人' is a noun entity and '了解' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,介意,1,'人' is a noun entity and '介意' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,困惑,1,'人' is a noun entity and '困惑' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,在乎,1,'人' is a noun entity and '在乎' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,堅持,1,'人' is a noun entity and '堅持' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,奇怪,1,'人' is a noun entity and '奇怪' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,好,1,'人' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,容易,1,'人' is a noun entity and '容易' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,性感,1,'人' is a noun entity and '性感' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,懂,1,'人' is a noun entity and '懂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,打動,1,'人' is a noun entity and '打動' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,新,1,'人' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,明白,1,'人' is a noun entity and '明白' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,栩栩如生,1,'人' is a noun entity and '栩栩如生' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,獨特,1,'人' is a noun entity and '獨特' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,畏縮,1,'人' is a noun entity and '畏縮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,積極,1,'人' is a noun entity and '積極' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,結合,1,'人' is a noun entity and '結合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,美,1,'人' is a noun entity and '美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,討厭,1,'人' is a noun entity and '討厭' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,遺憾,1,'人' is a noun entity and '遺憾' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,震驚,1,'人' is a noun entity and '震驚' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,饒舌,1,'人' is a noun entity and '饒舌' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,驚奇,1,'人' is a noun entity and '驚奇' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,驚艷,1,'人' is a noun entity and '驚艷' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人們,傷心,1,'人們' is a noun entity and '傷心' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人們,喜歡,1,'人們' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人們,意識到,1,'人們' is a noun entity and '意識到' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人們,驚訝,1,'人們' is a noun entity and '驚訝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人工,恐怖,1,'人工' is a noun entity and '恐怖' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人物,合作,1,'人物' is a noun entity and '合作' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人物,重要,1,'人物' is a noun entity and '重要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人群,瘋狂,1,'人群' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
仇恨,如此,1,'仇恨' is a noun entity and '如此' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
代,相信,1,'代' is a noun entity and '相信' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
们,觉得,1,'们' is a noun entity and '觉得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,合作,1,'們' is a noun entity and '合作' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,契合,1,'們' is a noun entity and '契合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,感覺,1,'們' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,棒,1,'們' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,流行,1,'們' is a noun entity and '流行' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,瘋,1,'們' is a noun entity and '瘋' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,難,1,'們' is a noun entity and '難' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
偶像,了解,1,'偶像' is a noun entity and '了解' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
偶像,合作,1,'偶像' is a noun entity and '合作' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
偶像,終極,1,'偶像' is a noun entity and '終極' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
偶像,這樣,1,'偶像' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
偶像,那樣,1,'偶像' is a noun entity and '那樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傑作,不同,1,'傑作' is a noun entity and '不同' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傑作,絕對,1,'傑作' is a noun entity and '絕對' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傑作,重要,1,'傑作' is a noun entity and '重要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傳奇,不可思議,1,'傳奇' is a noun entity and '不可思議' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傳奇,合作,1,'傳奇' is a noun entity and '合作' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傳說,不同,1,'傳說' is a noun entity and '不同' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
價值,流行,1,'價值' is a noun entity and '流行' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
兄弟,獨特,1,'兄弟' is a noun entity and '獨特' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
光環,昂貴,1,'光環' is a noun entity and '昂貴' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
光環,瘋狂,1,'光環' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
光環,褪色,1,'光環' is a noun entity and '褪色' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
公式,古怪,1,'公式' is a noun entity and '古怪' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
出路,上癮,1,'出路' is a noun entity and '上癮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
創造力,喜歡,1,'創造力' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
劇情,辣,1,'劇情' is a noun entity and '辣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
力量,大,1,'力量' is a noun entity and '大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
力量,栩栩如生,1,'力量' is a noun entity and '栩栩如生' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
力量,驚人,1,'力量' is a noun entity and '驚人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
動物,一樣,1,'動物' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
動物,上癮,1,'動物' is a noun entity and '上癮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
動物,卡在,1,'動物' is a noun entity and '卡在' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
動物,喜歡,1,'動物' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
動物,快樂,1,'動物' is a noun entity and '快樂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
動物醬,不同,1,'動物醬' is a noun entity and '不同' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
卡琳娜,美,1,'卡琳娜' is a noun entity and '美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
印象,深刻,1,'印象' is a noun entity and '深刻' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
危機,冷靜,1,'危機' is a noun entity and '冷靜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
原曲,這樣,1,'原曲' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
反應,驚人,1,'反應' is a noun entity and '驚人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
史,好,1,'史' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
史,最,1,'史' is a noun entity and '最' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
史,長,1,'史' is a noun entity and '長' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
吉賽兒,感覺,1,'吉賽兒' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
名字,需要,1,'名字' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
味道,肮脏,1,'味道' is a noun entity and '肮脏' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
味道,興奮,1,'味道' is a noun entity and '興奮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
味道,苦涩,1,'味道' is a noun entity and '苦涩' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
品味,獨特,1,'品味' is a noun entity and '獨特' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
品牌,不同,1,'品牌' is a noun entity and '不同' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
商業,流行,1,'商業' is a noun entity and '流行' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
問題,喜歡,1,'問題' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
問題,大,1,'問題' is a noun entity and '大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
喜欢,棒,1,'喜欢' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
嘴,卡在,1,'嘴' is a noun entity and '卡在' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
噴火,饒舌,1,'噴火' is a noun entity and '饒舌' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
四重奏,完美,1,'四重奏' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
圖表,長,1,'圖表' is a noun entity and '長' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團隊,一樣,1,'團隊' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團隊,全新,1,'團隊' is a noun entity and '全新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團隊,希望,1,'團隊' is a noun entity and '希望' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團體,不同,1,'團體' is a noun entity and '不同' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團體,出道,1,'團體' is a noun entity and '出道' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團體,成功,1,'團體' is a noun entity and '成功' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團體,新,1,'團體' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團體,畏懼,1,'團體' is a noun entity and '畏懼' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團體,終極,1,'團體' is a noun entity and '終極' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團體,超高人氣,1,'團體' is a noun entity and '超高人氣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團體,需要,1,'團體' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
埃斯帕,驚人,1,'埃斯帕' is a noun entity and '驚人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
基斯敏,快速,1,'基斯敏' is a noun entity and '快速' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
基斯敏,愚蠢,1,'基斯敏' is a noun entity and '愚蠢' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
場景,人,1,'場景' is a noun entity and '人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
場景,好,1,'場景' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
場景,毛骨悚然,1,'場景' is a noun entity and '毛骨悚然' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
夢,瘋狂,1,'夢' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
夥伴,合作,1,'夥伴' is a noun entity and '合作' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
夥伴,棒,1,'夥伴' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
大滿貫,終極,1,'大滿貫' is a noun entity and '終極' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
大腦,融化,1,'大腦' is a noun entity and '融化' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
天,黑,1,'天' is a noun entity and '黑' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
天啊,契合,1,'天啊' is a noun entity and '契合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
天啊,完美,1,'天啊' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
天啊,滿意,1,'天啊' is a noun entity and '滿意' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女,這樣,1,'女' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女團,喜歡,1,'女團' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女團,好,1,'女團' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女團,最,1,'女團' is a noun entity and '最' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,可愛,1,'女孩' is a noun entity and '可愛' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,合作,1,'女孩' is a noun entity and '合作' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,忘記,1,'女孩' is a noun entity and '忘記' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,感謝,1,'女孩' is a noun entity and '感謝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,棒,1,'女孩' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,瘋,1,'女孩' is a noun entity and '瘋' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,需要,1,'女孩' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女王,上癮,1,'女王' is a noun entity and '上癮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女生,辣,1,'女生' is a noun entity and '辣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
宝宝,好,1,'宝宝' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
宝宝,觉得,1,'宝宝' is a noun entity and '觉得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
實話,措手不及,1,'實話' is a noun entity and '措手不及' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
實驗,典型,1,'實驗' is a noun entity and '典型' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
實驗,喜歡,1,'實驗' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
實驗,愚蠢,1,'實驗' is a noun entity and '愚蠢' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
實驗性,冷酷,1,'實驗性' is a noun entity and '冷酷' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
實驗性,契合,1,'實驗性' is a noun entity and '契合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
實驗性,完美,1,'實驗性' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
實驗性,害怕,1,'實驗性' is a noun entity and '害怕' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
實驗性,怪異,1,'實驗性' is a noun entity and '怪異' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
實驗性,新,1,'實驗性' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
實驗性,與眾不同,1,'實驗性' is a noun entity and '與眾不同' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
專輯,完整,1,'專輯' is a noun entity and '完整' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
專輯,瘋狂,1,'專輯' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
專輯,興奮,1,'專輯' is a noun entity and '興奮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
巔峰,明白,1,'巔峰' is a noun entity and '明白' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
工作,代表,1,'工作' is a noun entity and '代表' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
工作,肮脏,1,'工作' is a noun entity and '肮脏' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
工作,骯髒,1,'工作' is a noun entity and '骯髒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
年度,饒舌,1,'年度' is a noun entity and '饒舌' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
影片,酷,1,'影片' is a noun entity and '酷' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
思想,適合,1,'思想' is a noun entity and '適合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
情感,不可思議,1,'情感' is a noun entity and '不可思議' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
情感,超然,1,'情感' is a noun entity and '超然' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
情節,難受,1,'情節' is a noun entity and '難受' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
情節,驚訝,1,'情節' is a noun entity and '驚訝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
想法,合作,1,'想法' is a noun entity and '合作' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
想法,毛骨悚然,1,'想法' is a noun entity and '毛骨悚然' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
想法,漂亮,1,'想法' is a noun entity and '漂亮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
想法,美觀,1,'想法' is a noun entity and '美觀' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
想法,誘人,1,'想法' is a noun entity and '誘人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
想法,酷,1,'想法' is a noun entity and '酷' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
意義,合作,1,'意義' is a noun entity and '合作' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
意義,覺得,1,'意義' is a noun entity and '覺得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
愛,值得,1,'愛' is a noun entity and '值得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
感覺,低調,1,'感覺' is a noun entity and '低調' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
感覺,對,1,'感覺' is a noun entity and '對' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
感覺,新,1,'感覺' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
感覺,疲倦,1,'感覺' is a noun entity and '疲倦' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
感覺,融化,1,'感覺' is a noun entity and '融化' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
態度,冷靜,1,'態度' is a noun entity and '冷靜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
成員,契合,1,'成員' is a noun entity and '契合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
成員,感覺,1,'成員' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
成員,棒,1,'成員' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
成員,突出,1,'成員' is a noun entity and '突出' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
成員,難,1,'成員' is a noun entity and '難' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
成就,了不起,1,'成就' is a noun entity and '了不起' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
戲劇,感覺,1,'戲劇' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
戲劇性,結合,1,'戲劇性' is a noun entity and '結合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
才華,洋溢,1,'才華' is a noun entity and '洋溢' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
才華,酷,1,'才華' is a noun entity and '酷' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
故事,完整,1,'故事' is a noun entity and '完整' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
效果,不可思議,1,'效果' is a noun entity and '不可思議' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
效果,好,1,'效果' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
效果,瘋狂,1,'效果' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
效果,超然,1,'效果' is a noun entity and '超然' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
敬畏感,感受到,1,'敬畏感' is a noun entity and '感受到' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
