Entity,Sentiment_Word,Co_occurrence_Count,Inferred_Reason
會長,記得,1,'會長' is a noun entity and '記得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
期待值,直接,1,'期待值' is a noun entity and '直接' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
期待值,破,1,'期待值' is a noun entity and '破' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
東城,好聽,1,'東城' is a noun entity and '好聽' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
東城,這樣,1,'東城' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
機甲,大,1,'機甲' is a noun entity and '大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,好,1,'歌' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,意外,1,'歌' is a noun entity and '意外' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,感動,1,'歌' is a noun entity and '感動' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,無限,1,'歌' is a noun entity and '無限' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,瘋狂,1,'歌' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,紅,1,'歌' is a noun entity and '紅' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,長,1,'歌' is a noun entity and '長' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,難得,1,'歌' is a noun entity and '難得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,頂,1,'歌' is a noun entity and '頂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌手,厲害,1,'歌手' is a noun entity and '厲害' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌曲,入魂,1,'歌曲' is a noun entity and '入魂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
正義,一樣,1,'正義' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
正義,寫實,1,'正義' is a noun entity and '寫實' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歷史,感覺,1,'歷史' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
比賽,年輕,1,'比賽' is a noun entity and '年輕' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
氛圍,百花齊放,1,'氛圍' is a noun entity and '百花齊放' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
水面,回憶,1,'水面' is a noun entity and '回憶' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
水面,寂靜,1,'水面' is a noun entity and '寂靜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
水面,模糊,1,'水面' is a noun entity and '模糊' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
湯米,優真白,1,'湯米' is a noun entity and '優真白' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
滄桑感,不,1,'滄桑感' is a noun entity and '不' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
滄桑感,服輸,1,'滄桑感' is a noun entity and '服輸' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
滄桑感,老,1,'滄桑感' is a noun entity and '老' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
演員,不錯,1,'演員' is a noun entity and '不錯' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
演員,好,1,'演員' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
演員,豪華,1,'演員' is a noun entity and '豪華' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
濾鏡,重,1,'濾鏡' is a noun entity and '重' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
灰燼,寂靜,1,'灰燼' is a noun entity and '寂靜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
灰燼,模糊,1,'灰燼' is a noun entity and '模糊' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
煙火,結束,1,'煙火' is a noun entity and '結束' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
煙火,超神,1,'煙火' is a noun entity and '超神' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
熟男,聰明,1,'熟男' is a noun entity and '聰明' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
熱血,沸騰,1,'熱血' is a noun entity and '沸騰' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
牆壁,感受,1,'牆壁' is a noun entity and '感受' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
牆壁,暗,1,'牆壁' is a noun entity and '暗' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
牆壁,淡,1,'牆壁' is a noun entity and '淡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
版本,可惜,1,'版本' is a noun entity and '可惜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
物語,“漢”,1,'物語' is a noun entity and '“漢”' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
狀況,出現,1,'狀況' is a noun entity and '出現' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
狀況,這樣,1,'狀況' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
狗狗,小,1,'狗狗' is a noun entity and '小' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
玩家,希望,1,'玩家' is a noun entity and '希望' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
現實,一樣,1,'現實' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
生活,新,1,'生活' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
畫面,好,1,'畫面' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
畫面,好棒,1,'畫面' is a noun entity and '好棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
畫面,希望,1,'畫面' is a noun entity and '希望' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
畫面,覺得,1,'畫面' is a noun entity and '覺得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
畫面,這樣,1,'畫面' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
畫面,進步,1,'畫面' is a noun entity and '進步' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
真實度,明顯,1,'真實度' is a noun entity and '明顯' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
真心話,期待,1,'真心話' is a noun entity and '期待' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
眼睛,仔細,1,'眼睛' is a noun entity and '仔細' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
眼睛,紅,1,'眼睛' is a noun entity and '紅' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
神仙,可怕,1,'神仙' is a noun entity and '可怕' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
神仙,好聽,1,'神仙' is a noun entity and '好聽' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
神作,覺得,1,'神作' is a noun entity and '覺得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
神炸,好,1,'神炸' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
神炸,爆,1,'神炸' is a noun entity and '爆' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
秘密,緩慢,1,'秘密' is a noun entity and '緩慢' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
程度,有效,1,'程度' is a noun entity and '有效' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
空氣,寂靜,1,'空氣' is a noun entity and '寂靜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
答案,平復,1,'答案' is a noun entity and '平復' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
節拍,好,1,'節拍' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
篇章,好,1,'篇章' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
篇章,這樣,1,'篇章' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
篇章,長,1,'篇章' is a noun entity and '長' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
粉絲,喜歡上,1,'粉絲' is a noun entity and '喜歡上' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
粉絲,感覺,1,'粉絲' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
系統,僵硬,1,'系統' is a noun entity and '僵硬' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
系統,希望,1,'系統' is a noun entity and '希望' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
系統,感覺,1,'系統' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
系統,新,1,'系統' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
系統,濃,1,'系統' is a noun entity and '濃' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
系統,與時俱進,1,'系統' is a noun entity and '與時俱進' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
組合,好聽,1,'組合' is a noun entity and '好聽' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
經典款,隨便,1,'經典款' is a noun entity and '隨便' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
經費,爆炸,1,'經費' is a noun entity and '爆炸' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
罪,感受,1,'罪' is a noun entity and '感受' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
羅勃道尼,久,1,'羅勃道尼' is a noun entity and '久' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
羅勃道尼,小,1,'羅勃道尼' is a noun entity and '小' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
老伯,年輕,1,'老伯' is a noun entity and '年輕' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聲優,不錯,1,'聲優' is a noun entity and '不錯' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聲優,知名,1,'聲優' is a noun entity and '知名' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聲音,性感,1,'聲音' is a noun entity and '性感' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聲音,直接,1,'聲音' is a noun entity and '直接' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
背景,感覺,1,'背景' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
背景,疲勞,1,'背景' is a noun entity and '疲勞' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
臉模,確定,1,'臉模' is a noun entity and '確定' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
臉模,自由,1,'臉模' is a noun entity and '自由' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
舊,感受,1,'舊' is a noun entity and '感受' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
藤岡靛,開心,1,'藤岡靛' is a noun entity and '開心' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
處,特別,1,'處' is a noun entity and '特別' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
