Comment_Author,Comment_Text,Comment_Date,Like_Count
@Zaruhi1234,"I think Chiquita, Asa and Rora are eating this mv😩🔥",2026-05-04T10:10:26Z,1090
@browniewee07,"I love Chiquita’s charisma bro, she stands out even when she is not in the center",2026-05-06T05:56:51Z,1157
@samxlio1,*CANNY IS LITERALLY ATEEEE THE PERFORMANCE IN THIS ERA HER FACE EXPRESSION AND THE SMOOTHE DANCE?? OMGGG I CANNOT HANDLE THIS PERFECT HOTT GIRLLL*,2026-05-04T10:43:05Z,1395
@함백산호랑이,베몬 귀하다❤,2026-05-12T06:44:25Z,8
@Bbeewwty,Chiquita so stunning🔥,2026-05-05T16:36:37Z,204
@CalvinKey-j8c,"Ruka, Ahyeon, and Chiquita absolutely shine in Choom's music video! Their visuals, aura, and charisma are incredible 🔥",2026-05-04T09:23:19Z,1973
@kazakh_monstiez,1:56 ASA PART OMGGGGGG😮😮😮😮😮,2026-05-04T09:32:05Z,130
@k여울결,"Let's GO MONSTIEZ 100M!!!
이대로 1억뷰 갑시다👏🏻👏🏻👏🏻
MONSTIEZのみなさん再生回数1億回まで駆け抜けましょう💨💨💨
LET'S 춤❤❤❤❤❤",2026-05-12T13:53:13Z,7
@doyoungkim-o8f,"0:41 “Yeah I know we're seven but we ate”, omyghafddd! ikyk

BABYMONSTER always ATEEE!!!",2026-05-04T09:30:55Z,1127
@Nidhi-k2r9k,"2:06  AHYEON :""CHARGED WITH A CRIME OF DANCING TOO EXCITEDLY"" GURL YASSS BABYMON CLOCK THOSE HATERS!!",2026-05-04T10:52:28Z,91
@Alyssa-ql1pt,Ruka and Chiquita combination is sooooo lethal,2026-05-04T09:37:29Z,373
@ANMQUEENS,Monstiez where are you? Let's 100 Million!,2026-05-12T10:29:38Z,25
@bntalsada-l5k,"“Asa, Chiquita, and Ahyeon have taken strong control.”❤❤❤",2026-05-04T09:37:29Z,986
@nyna_21,"I already knew that this era would be Ahyeon, Chiquita and Asa era. Girls slayed so hard. They owned for me",2026-05-04T09:27:53Z,891
@khingzar616,Chiquita leads almost dance part in Choom. SHE is really attractive and outstanding dancer in BM. Choom is literally Chiquita's Are,2026-05-04T09:48:47Z,1121
@Lili-m1p6b,Go Choom 100M 🎉🎉🎉🎉,2026-05-12T10:30:40Z,10
@vemannanaveenshankar,Broo Chiquita!! Have mercy! You're eating!!!!,2026-05-04T09:35:27Z,703
@yugiohlegend,3:03 Chiquita’s expression 🔥 insane,2026-05-04T09:50:21Z,262
@tomatias-sb8tw,Chiquita 's dance part is so incredible. She ATE❤,2026-05-04T10:19:58Z,657
@Techno-Dev07,This MV deserves way more attention and views 💖,2026-05-13T07:07:57Z,3
@elodiebataille-h8x,Chiquita 's expression 🤯🤯🤯❤❤❤❤❤,2026-05-04T09:53:57Z,358
@AzaanAzaan-q4j,1:24 chiqutha part so crazy 😰🤌🏻❤️‍🔥,2026-05-04T09:53:25Z,616
@Humayra_Rahman,0:39 'Yeah I know we're 7 but we ate' this line is fire 🖤🔥,2026-05-04T09:52:36Z,151
@AdeelaRahmanii,72 million in 7 dayss OMGG! lets make it to billion 😍🎀,2026-05-12T08:36:01Z,18
@Cavalcante-qf1bl,0:28 omg rora and Chiquita beautiful ❤❤❤,2026-05-04T10:44:35Z,242
@cafeteria_da_yizhuoᲦ,"CHIQUITA LITERALLY ROCKED THE RED  HAIR!! AND THE ASA'S RAP? OMG, THAT SONG IS PERFECT, COME ON, MONSTIEZ!!😈🔥❤️‍🔥",2026-05-04T13:10:14Z,883
@Yowza436,Chiquita throughout this video was mesmerizing. You can't keep your eyes off her. She was made for this vibe!!!!,2026-05-04T09:58:21Z,829
@Naïcha04,Rora and Chiquita ❤️‍🔥❤️‍🔥,2026-05-12T19:56:04Z,4
@AyaanHaadi-p5c,Chaquita parts are less but it's too expensive🔥 she also ate🔥🔥🔥 her dance is clear and her style is another level 🔥🔥,2026-05-04T20:11:41Z,679
@CuTe-o8v2y,"Omg, Chiquita is so intense with her on-point expressions and dancing. Her aura and commitment to the performance give me chills",2026-05-04T10:09:31Z,735
@antowellyngton,"Ahyeon's ""choom choom choom choom""  2:56 absolutely insane ❤️‍🔥😮",2026-05-04T17:17:50Z,303
@violet-z5g,80M letsgoo,2026-05-12T07:46:47Z,10
@AeonVeer,"Pharita and Chiquita Visuals and Vocals , Rora and Ahyeon's high notes and Visuals, Ruka and Asa's  Rap and Visuals and Dance 
BABYMONSTER DOMINATED in CHOOM MV",2026-05-04T09:24:43Z,1679
@kuldeepkoiljanvi9796,My favourite part when ruka say *choom choom choom* *1:45*,2026-05-04T09:42:54Z,100
@Ma.ChristinaVertudes-h7u,Can't believe Chiquita's getting more and more prettier and so charming❤,2026-05-04T09:46:37Z,973
@Glazieejane,"72 million in just 7 days
OH MY!!!!
100 MILLION SOON",2026-05-12T08:46:14Z,50
@BAEMONS_GO,"""I KNOW WE'RE 7 BUT WE ATE"" Is Iconic..!!",2026-05-04T09:27:07Z,654
@nini_mini_z,3.05 chiquita hips 😊don't lie and her expression 😮❤,2026-05-04T09:41:41Z,306
@DL_Tech_,"Absolutely love Chiquita's energy at 2:58, what a diva",2026-05-04T23:24:06Z,378
@solange.d.0325,asa is exactly who she thinks she is omfg,2026-05-13T02:19:09Z,4
@8ayasa377,1:01 Wow Ruka's deep voice at this part,2026-05-04T11:11:04Z,134
@Izaanplays,The power Ahyeon and Chiquita hold is terrifying. My life expectations will never be the same after this MV!,2026-05-04T09:36:18Z,495
@tatibolanos4055,"Chiquita wow, everything she does is hypnotic, she's captivating with her expressions",2026-05-04T17:34:32Z,699
@yg_family_stan2,"LETS GO MONSTIEZ, LETS REACH 100 MILLION BEFORE 2 WEEKS",2026-05-12T17:43:01Z,7
@EYEKONIC_STAY,"0:41 “yeah i know we’re seven but we ate” YASS BAEMON7🔥
The elegance in that mv is crazy omggg",2026-05-04T10:47:04Z,513
@ritutae,"Asa's entry, jaw dropping rap, chorus and Ahyeon’s vocals devoured",2026-05-04T09:44:56Z,664
@Foodandlife-j4m,"Visual? Pharita & Rora got it.
Vocals? Ahyeon & Chiquita ate.
Rap? Ruka & Asa SLAYED.
THIS SONG IS PERFECT 😭❤",2026-05-04T09:43:55Z,764
@아빔_GG,정 아현 사랑해❤❤❤❤❤❤❤❤❤❤❤❤,2026-05-12T07:51:40Z,3
@FIENblinkMonstiez,"“I know we’re Seven but we ate” Asa-Ahyeon
THIS IS A BANGERRRR!!!❤️‍🔥❤️‍🔥",2026-05-04T10:00:47Z,851
@UmFatima888,Wow Ahyeon is really amazing at singing and dancing ❤,2026-05-04T15:26:49Z,380
@akyzenx,2:55  Ahyeon 😭 I'm just falling in love again and again... Look at her eyes!! It's on a completely different level ❤️‍🔥,2026-05-04T10:14:57Z,297
@최수지-o4n,팬까진 아니지만 제발 잘되는거보고 싶은 실력이 너무좋은 그룹,2026-05-12T13:23:48Z,33
@nurkomariyah787,"ruka dance, ahyeon vocal, chiquita expression, rora beauty, asa body, pharita soft voice❤❤❤",2026-05-04T09:46:30Z,502
@laveenamaheshwari491,"2:19 Thai line slayed ❤️‍🔥❤️‍🔥❤️‍🔥
Pharita and Chiquita ate the chorus❤️❤️❤️",2026-05-04T10:07:28Z,482
@vemannanaveenshankar,0:50  Chiquita in her villan era for sureee!!!,2026-05-04T09:40:58Z,396
@محمدجمال-ل7ذ5ف,"사랑해, 사랑해, 치카이타 ❤",2026-05-12T16:56:54Z,5
@Empowerd-Motivation,Chiquita's dance moves and facial expression never fails🔥 love you canny ❤,2026-05-04T09:48:23Z,809
@monster_world74,""" YEAH I KNOW WE'RE 7 BUT WE ATE"" - Asahyeon spill the fact",2026-05-04T09:28:42Z,309
@durgaprasadpaudel9244,OMG look at chiquita expression dance and rap she really owned this song ❤,2026-05-04T14:41:34Z,639
@BimAbim-w2u,Ahyeon that's my girl❤❤❤❤❤❤❤,2026-05-12T07:55:47Z,3
@DanSeloteGarcia,"""I know we're seven but we ate"" ASAYEON PERIOD 🔥🗣️",2026-05-04T17:36:14Z,398
@sreejai4674,I can clearly see chiquita and asa owning this song 👑🔥,2026-05-04T11:38:28Z,561
@gilbertinot5833,"Chiquita is insane! She's really eating up every mv. Her angelic vocals, mesmerizing dance moves plus commanding aura and facial expression! She ate! 🔥",2026-05-04T10:58:34Z,802
@vanilla-59,새로운 베이비 몬스터 음악은 정말 훌륭해요. 베이몬의 모든 목소리를 제대로 보여주는 것 같아요!,2026-05-12T21:02:11Z,4
@Lenazxs,"""I know we're SEVEN but we ate"" — Ahyeon and Asa!! 🛐🛐",2026-05-04T10:06:57Z,253
@Watermelons-6-4,0:41  I love how at this part Asa said their 7  their mentioning Rami,2026-05-04T09:26:51Z,206
@entertainmentlovers9413,"Omg,Ahyeon’s rap and charisma stole the spotlight❤",2026-05-04T09:35:12Z,333
@fngrl-j3m,Let's make it 80M today!,2026-05-13T02:21:09Z,3
@Musa_canne,i love how chiquita and ahyeon sequencing in singing🥰,2026-05-04T09:27:03Z,532
@dinooooOoooooooooooo-j9,0:51 chiquita this part she’s so villain❤️‍🔥😭🐈‍⬛,2026-05-04T09:26:58Z,230
@AzaanAzaan-q4j,2:18 chiqutha visual 💕💕✨,2026-05-04T09:55:57Z,142
@miameso,"Don't forget to stream on Spotify, everyone!",2026-05-13T01:18:00Z,5
@durgeshpandey3146,"Chiquta expression 😆😆
Rora vocals💥💥💥 
Ahyeon high note ❤️‍🔥❤️‍🔥❤️‍🔥 
Asa rap 🤯🤯🤯
Pharita visual💞💞💓💓
Ruka dance 🔥🔥🔥",2026-05-04T09:48:44Z,363
@TisaneLover,Chiquita's charisma and expressions in this music video don't lie. She is a professional top-tier idol,2026-05-11T08:52:05Z,107
@KirinAsahisan,Chiquita our golden maknae hits differently she's the prettiest ⚘️ and most talented all rounder 16-17 K-pop maknae idols of any generations 💯💯💯,2026-05-04T10:40:32Z,616
@MuhammadSyafiq-f6m,Let's make this MV 100views in 12 days,2026-05-12T13:50:55Z,9
@SupasinVarichar,Chiquita dances so beautifully.❤,2026-05-04T09:47:39Z,362
@LiilinaiAnajarvis-e8q,Chiquita we gon get this party started part is too addictive 🔥🔥🔥🥰🥰❤❤❤❤❤she's really a slay queen 👑,2026-05-04T14:41:40Z,569
@hoanguyen-zm5dm,"Canny's dance was so captivating, I couldn't take my eyes off her. Canny was truly amazing this comeback; the maknae was on fire.💖",2026-05-04T10:21:21Z,791
@_bcdefghijklm_opqrstuvwxyz7431,2:02 my fav part❤,2026-05-12T13:12:20Z,4
@williambalentine7639,Pharita hasn’t been getting any praise for this MV. So I’m here to say she looks beyond cute when she “Chooms” lol,2026-05-06T06:01:54Z,303
@laddugopal8283,"Rora and chiquita just ateeee with their energy ,dance and vocal❤😊",2026-05-04T13:53:30Z,576
@Raichu_55,Chiquita's dancing and facial expressions are always top-notch! 👌🔥,2026-05-04T10:44:20Z,657
@faye8826,hi haters thank you for adding another views,2026-05-13T05:46:02Z,3
@jinanshjainsquash,"""I know we're 7 but we ate""

~ ASA & AHYEON 🛐",2026-05-04T09:48:01Z,381
@nyna_21,Ahyeon's rap in the beginning is amazing!!! Her accent suits this type of rap so much ❤❤,2026-05-04T09:25:26Z,539
@Lulu_tanne,Rora and chiquita ate that intro>>>>>>>❤,2026-05-04T14:16:42Z,259
@Shunchaki4,I'm big fan boy babymonster,2026-05-13T05:07:22Z,4
@Nino56748,Rora's beauty in this music video dazzled me!,2026-05-06T03:45:16Z,258
@allysirp,"""I know we're 7 but we ate"" YESSS BABYMONSTER OT7 FOREVER!!",2026-05-04T09:23:50Z,807
@kikavega-y1k,"Today, all my fandoms came together.",2026-05-04T16:47:15Z,380
@LavíniaAlmeida-x7w,이거 정말 중독성 있어요.,2026-05-12T22:08:08Z,4
@Phhraay,It is so Chiquita's era! She got to rap and sing. Her voice is so beautiful. Her dance is always full of energy!,2026-05-04T09:22:10Z,645
@tomatias-sb8tw,"OMG Chiquita's dance leave me breathless. Her movement and her facial expression, these combination are superb. She's so incredibly outstanding. Our monster maknae is on fire🔥🔥🔥",2026-05-04T10:34:44Z,745
@BLINKIEEE-l7t,"Two global icons once said an iconic sentence:
""I know we're 7 but we ate"" -Asa, Ahyeon Babymonster",2026-05-04T13:09:35Z,729
@aiis34,waiting let's choom 100 M viewers🎉,2026-05-12T13:44:50Z,4
@Artem.V04,7 rappers 7 vocalists 7 dancers 7 visuals 7 queens and the 7 best girls. Babymonster. I love you.,2026-05-04T09:22:34Z,4740
@unknown-404bp,Chiquita's stage presence>>>🔥✨,2026-05-09T12:37:42Z,232
@aurasenja1553,1:47 RUKA DANCE MOVES IS AMAZING. MAIN DANCER POWER ❤,2026-05-04T10:13:17Z,106
@y3ahlaura,1:10 okay this chorus ate i will have this the whole day in my head,2026-05-04T09:24:01Z,277
@MikyMiky-m4q,Who's watching it today?❤❤,2026-05-12T20:41:40Z,2
@Nengngaitouthang,Chiquita the maknae is always on fire 🔥,2026-05-04T09:54:21Z,498
@Marilyn-i4u6z,"Yuka, Asa, Ahyun and Chiquita are amazing once again, and the voice of Barita and Roura is amazing.",2026-05-04T09:32:25Z,401
@LamiaRahman-f3l,"Chiquita is great,look at her aura,she really attacks the attention of people,starting from facial expressions,movements,vocals and even visuals,it’s perfect, she can control everything!!",2026-05-04T09:30:12Z,687
@SumitraKanwar-y4w,♪♥ Any blink here for supporting babymonster ♪♥,2026-05-12T11:59:44Z,3
@Blink-m-k7z,The vocal was insane.,2026-05-04T15:20:23Z,128
@mi.cannyy,I'm obsessed with Chiquita's performance and dancing.,2026-05-04T09:30:23Z,450
@LakshanaBalu,1:46  ruka chan powerful moveeeee. YG please let her show her dance more !!!,2026-05-04T09:37:42Z,170
@이름156,라미 ❤,2026-05-12T13:33:18Z,5
@BTSBAEMONJINCHIQUITA,"Chiquita is amazing. She always does so well. During the dance break, she completely captivated me. I love her dance the most.",2026-05-04T09:38:41Z,742
@ErikaMaeEnopia,"Ahyeon visual, vocal, rap, high notes and expression is so pleasing to hear and watch. ❤
Ahyeon you freaking ate that all❤",2026-05-04T10:02:27Z,266
@jigishashah7316,Chiquita was superb visuals and the awesome moves love her intro she literally nailed it own this❤😍🔥🔥🤌🤌,2026-05-04T10:29:28Z,1022
@MIN_XTHETICS,"BLACKPINK - 75million 2months 

Babymonster - 72million 7 days",2026-05-12T09:37:01Z,6
@iuemM,Ahyeon I'm obsessed with her,2026-05-04T09:23:15Z,548
@안녕.안녕,0:42 0:50 “Yeah I know we’re 7 but we ate” I love this line🥹🥹❤️,2026-05-04T09:23:49Z,413
@Mayanjanthira,Chiquita started to sounds lika Asa and Ahyeon in some part 😂❤❤❤,2026-05-04T10:35:46Z,270
@lailbuddy,i asked my partner to watch and likes CHOOM mv hehe ><,2026-05-12T06:02:30Z,6
@emily_08-g6v,Pharita's visuals in the bridge aren't a joke,2026-05-04T16:22:00Z,315
@Blinkjennie33,"Ahyeon and Asa i see you! 'I KNOW WERE 7 BUT WE ATE""💖",2026-05-04T14:26:06Z,321
@Louis-r3v1q,Damn!  RORA so beautiful ❤️❤️,2026-05-04T10:24:59Z,102
@ritalover05,Let's stream choom on Spotify monsteiz ❤,2026-05-12T13:26:29Z,3
@kkddrrvvaa,«I know we're 7 but  we ate»Okay ahyeon and Asa.🛐😍,2026-05-04T10:01:05Z,142
@entertainmentlovers9413,Ahyeon's gaze and versatility is insane. Love it🔥🏆,2026-05-04T09:33:58Z,466
@zhangyaxin1104,ahyeon high note is crazy and her adlibs were fireeee,2026-05-04T12:13:52Z,213
@pearl.rantsx,OMG! 1M LIKE? 71M VIEWS?? I REMEMBER IT HAD 100K VIEWS?!?!? Am proud of my girls🌷🫶,2026-05-12T07:06:12Z,4
@HeeDazee,"""Yeah, I know we're seven but we ate"" let's go Girlss, BAEMON is Seven!!! Their Visuals are no joke ! 💋💋",2026-05-04T09:25:52Z,541
@Акму,"CHIQITA ate everything, wow, this is her Era. ❤️‍🔥🙊",2026-05-04T09:56:55Z,402
@acehyeonnitgirl,"*Ahyeon stage presence is incredibly strong and dominant. Even when she’s not moving, she still commands attention. Her aura alone can fill the stage.*",2026-05-04T10:35:20Z,389
@A12513,Definitely the best song of 2026. It feels like Kpop.,2026-05-12T06:58:19Z,3
@juanvillanueva77,"BABYMONSTER IS SEVEN !!!!!!! 
Ahyeon and Asa ATE that 👏🏻",2026-05-04T12:01:01Z,485
@NguyệtÁnhHoàngLâm,1:22 The visual of CHIQUITA AND RORA OMG,2026-05-05T13:30:08Z,242
@Renjikenzei,🫴 Chiquita is on FIRE 🔥 she always gives energetic performance and she SLAYED it 💥💯💥💯💥,2026-05-04T23:56:52Z,384
@Yerina-c3o,Disini pharita cantik banget❤,2026-05-13T02:01:58Z,6
@AmanKhanAman-n5n,This reminde me drip era 2:25,2026-05-04T09:37:20Z,106
@zed-bleach,Omg the amount of sass and attitude they have in this comeback is crazy 😭😭,2026-05-04T16:41:28Z,482
@SiwaniTiwari-qz6qp,Rora chiquita and ruka totally own with dance while asa ahyeon with rap and pharita with her insane visual and vocals omygwaadddd,2026-05-04T09:27:05Z,855
@rosiecuties-u2d,이 노래 진짜 대박이에요! 이런 노래 더 많이 만들어주세요!,2026-05-12T18:23:56Z,3
@AidalizSanabria-v7n4k,“Yeah I know we’re seven but we ATE” Ahyeon and Asa PERIOD. 🛐,2026-05-07T20:19:02Z,474
@balogunolamide-i4o,"AHYEON voice always 🔥 from rap to adlibs to high note 😩 I'm obsessed 😍

ASA omg!!! 🔥😍",2026-05-04T09:58:03Z,507
@Cheque789,Chiquita's dance makes me want to come back here many more times.❤,2026-05-04T12:05:29Z,399
@محمدجمال-ل7ذ5ف,❤❤❤❤❤❤❤치키타 아사 로라 루카 아현 브리타 많이 사랑해요 알리잔 베이비 마스터,2026-05-12T20:18:23Z,3
@AeonVeer,"The Rap?? The Visuals?? The Choreography?? The Vocals?? The lyrics?? The MV?? Babymonster?? The performance?? 
Everything is On NEXT LEVEL 
Babymonster gave another gift to Monstiez 
Let's make it popular",2026-05-04T09:22:58Z,1251
@justbleww07,EVERY TIME I GET A LIKE  I WILL WATCH IT AGAIN  !!,2026-05-05T04:25:35Z,379
@Monsteiz_Blink,"""I know, we are 7 but we ate""OKAY AHYEON AND ASA.",2026-05-04T18:55:34Z,169
@NCC-x2y,"Let's make this mv the one who get 100 million views in less time of 5th generation groups!!

Sheesh has the actual record with 10 days and 11 hours",2026-05-12T15:43:07Z,4
@ellayeo7309,Rora surprised me at the start so much like she stole the spot light,2026-05-05T02:48:29Z,483
@Lysha-ls4bt,At such a young age chiquita is so supercalifragilisticexpialidocious talented❤,2026-05-04T15:34:17Z,538
@duytungle549,"2:05 ""charged with a crime of dancing too excitedly"" Ahyeon, girl you ateeeee 😆🥰",2026-05-04T14:12:39Z,250
@shakilapravin-xb8qs,Guys don't listen to haters and any fandom....we have to stream it.jus focus on stream,2026-05-13T02:33:24Z,3
@cqntshe,02:59 CHIQUITA DANCE MOVEMENTS NEVER DISSAPOINTED.❤,2026-05-04T13:49:05Z,154
@L1echee_1,"Pharita's vocals
Rora's visuals
Ruka's dance
Asa's rap
Chiquita's charisma
Ahyeon's acting
These girls are simply incredible!!I really hope Rami gets better soon!!",2026-05-04T10:10:09Z,439
@Vinniekim-u9m,"Omgggg have no words the intro the vocals the rap the visuals ateeee , especially Lee dain. Gurlll she ate the most also Chiquita aghhh the mannar duo ate hard this time 🔥🔥🔥✨️😫",2026-05-04T09:30:15Z,344
@violet-z5g,80M LETSGOO MONSTIEZZZ!!!,2026-05-12T17:49:43Z,4
@strawberry_withchocolate-jw,RORA'S VISUAL ATTACK IN THE INTRO OMGGGG,2026-05-04T11:50:23Z,240
@-bangtanpinkcollab,'I know we're seven but we ate' YESSSS ASA AND AHYEON😭🔥,2026-05-05T08:20:49Z,208
@khushibora394,"Pharita literally ate.
It's pharita Era go my queen 👑💖
Chiquita  also ate 💖 so hard .
Go baby monster.",2026-05-04T09:28:20Z,644
@FAN-I.N-SKZ,It was 70 million a little while ago and now it's 73 million🤩🤩🤩,2026-05-12T14:41:20Z,5
@baetokki.ৎ,"""i know we're 7 but we ate"" is probably one of the best lyrics to exist. ❤❤ i love my babymon7er",2026-05-04T19:02:34Z,398
@cherryblossom-z2v,Ahyeon vocals is not a joke guys 🔥🔥🔥🔥 monsters you slay in every combackkkk,2026-05-04T09:41:37Z,355
@Bang_squaree374,"This is the most Baddie ERA of BABYMONSTER! 🖤 
Yes gurls, you ate ! 🖤🖤
LETS VIBE AND CHOOM! 🪩",2026-05-04T12:43:13Z,157
@Techno-Dev07,BABYMONSTER’s energy and charisma are absolutely insane in this MV 🔥,2026-05-13T07:07:09Z,1
@friqhteen,"7 vocalists 
7 dancers 
7 visuals 
7 talented girls
THAT'S BABYMONSTER!!",2026-05-04T09:25:53Z,463
@bts...blackpink.....beamon,1:24  chiyeon ate with this one and  1:35  rukasa too❤️‍🔥,2026-05-04T13:23:28Z,81
@Daisy-ym8cu,0:54  pharita ate up with her vocals and visual 🔥🔥,2026-05-04T10:37:55Z,115
@ellamadethis,Letss gooo 73 million nextt!!!,2026-05-12T10:31:16Z,3
@hoonie02-14,"""YEAH I KNOW WE'RE SEVEN"" YESS BABYMON IS SEVEN, RAMI CB 😭🫶",2026-05-04T09:26:52Z,90
@nelaela13,"Asa and aheyon ate that ❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥👸👸👸👸👸they best they own this mv


And that line from asa and aheyon:

I know we seven but we ateee my favorite.",2026-05-04T13:13:56Z,159
@KberleyMLD,0:52 Oh my  oh my my Pharitaaa that's my favorite part,2026-05-04T09:24:35Z,113
@ogupon1,"この時代でもまだ動画1億いくのか。
まさにモンスター。",2026-05-12T13:37:34Z,3
@allicruz8985,the way AHYEON turned up that prechorus with that vocal pitch. so addicting! Her vocals were once again flexed in this era.,2026-05-04T11:59:48Z,339
@khaalishah-e2t9s,0:09 umm Chiquita?? HELLO??? the new look really did something on her bro 🤌🤌,2026-05-04T09:23:15Z,398
