Entity,Sentiment_Word,Co_occurrence_Count,Inferred_Reason
人,不錯,2,'人' is a noun entity and '不錯' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,懷舊,2,'人' is a noun entity and '懷舊' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,新奇,2,'人' is a noun entity and '新奇' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,興奮,2,'人' is a noun entity and '興奮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,閃耀,2,'人' is a noun entity and '閃耀' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,需要,2,'人' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
位置,特殊,2,'位置' is a noun entity and '特殊' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
作用,在一起,2,'作用' is a noun entity and '在一起' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
作用,好,2,'作用' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,在一起,2,'們' is a noun entity and '在一起' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團體,好,2,'團體' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,喜歡,2,'女孩' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女性,成熟,2,'女性' is a noun entity and '成熟' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女王,新奇,2,'女王' is a noun entity and '新奇' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
媽媽,棒,2,'媽媽' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
心,特殊,2,'心' is a noun entity and '特殊' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
成員,幸福,2,'成員' is a noun entity and '幸福' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
才華,洋溢,2,'才華' is a noun entity and '洋溢' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
時間,高興,2,'時間' is a noun entity and '高興' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
根,分散,2,'根' is a noun entity and '分散' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
樂團,流行,2,'樂團' is a noun entity and '流行' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,流行,2,'歌' is a noun entity and '流行' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,火爆,2,'歌' is a noun entity and '火爆' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,瘋狂,2,'歌' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,美,2,'歌' is a noun entity and '美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,覺得,2,'歌' is a noun entity and '覺得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌曲,優美,2,'歌曲' is a noun entity and '優美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌曲,感人,2,'歌曲' is a noun entity and '感人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌曲,感到,2,'歌曲' is a noun entity and '感到' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌曲,棒,2,'歌曲' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌聲,棒,2,'歌聲' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
版本,好,2,'版本' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
產業,流行,2,'產業' is a noun entity and '流行' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
粉絲,這樣,2,'粉絲' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
聲音,好,2,'聲音' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
能力,不錯,2,'能力' is a noun entity and '不錯' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
花,在一起,2,'花' is a noun entity and '在一起' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
花,美,2,'花' is a noun entity and '美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,感到,2,'音樂' is a noun entity and '感到' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,獨特,2,'音樂' is a noun entity and '獨特' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音樂,需要,2,'音樂' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音色,獨特,2,'音色' is a noun entity and '獨特' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
音調,不同,2,'音調' is a noun entity and '不同' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
…哇,期待,1,'…哇' is a noun entity and '期待' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
一家人,高興,1,'一家人' is a noun entity and '高興' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
一體,成長,1,'一體' is a noun entity and '成長' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
世界,好聽,1,'世界' is a noun entity and '好聽' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
世界,無敵,1,'世界' is a noun entity and '無敵' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
主唱,饒舌,1,'主唱' is a noun entity and '饒舌' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
主唱,高興,1,'主唱' is a noun entity and '高興' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
主義,新,1,'主義' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
事實,高興,1,'事實' is a noun entity and '高興' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
事物,美好,1,'事物' is a noun entity and '美好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
事物,美麗,1,'事物' is a noun entity and '美麗' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
事物,閃閃發光,1,'事物' is a noun entity and '閃閃發光' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,反映,1,'人' is a noun entity and '反映' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,和諧,1,'人' is a noun entity and '和諧' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,在乎,1,'人' is a noun entity and '在乎' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,奢華,1,'人' is a noun entity and '奢華' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,好,1,'人' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,好聽,1,'人' is a noun entity and '好聽' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,如此,1,'人' is a noun entity and '如此' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,強,1,'人' is a noun entity and '強' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,強烈,1,'人' is a noun entity and '強烈' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,愉悅,1,'人' is a noun entity and '愉悅' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,感到,1,'人' is a noun entity and '感到' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,感動,1,'人' is a noun entity and '感動' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,感覺,1,'人' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,感謝,1,'人' is a noun entity and '感謝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,成長,1,'人' is a noun entity and '成長' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,振奮,1,'人' is a noun entity and '振奮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,放心,1,'人' is a noun entity and '放心' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,棒,1,'人' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,横溢,1,'人' is a noun entity and '横溢' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,永恆,1,'人' is a noun entity and '永恆' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,滿意,1,'人' is a noun entity and '滿意' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,漂亮,1,'人' is a noun entity and '漂亮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,獨特,1,'人' is a noun entity and '獨特' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,瘋狂,1,'人' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,真實,1,'人' is a noun entity and '真實' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,等待,1,'人' is a noun entity and '等待' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,美好,1,'人' is a noun entity and '美好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,美麗,1,'人' is a noun entity and '美麗' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,自豪,1,'人' is a noun entity and '自豪' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,費力,1,'人' is a noun entity and '費力' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,迷你,1,'人' is a noun entity and '迷你' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,高興,1,'人' is a noun entity and '高興' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人們,久,1,'人們' is a noun entity and '久' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人們,喜歡,1,'人們' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人們,火爆,1,'人們' is a noun entity and '火爆' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人們,美麗,1,'人們' is a noun entity and '美麗' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人心,隨波逐流,1,'人心' is a noun entity and '隨波逐流' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人生,成功,1,'人生' is a noun entity and '成功' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人生,新,1,'人生' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人聲,不錯,1,'人聲' is a noun entity and '不錯' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人聲,新,1,'人聲' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人聲,流行,1,'人聲' is a noun entity and '流行' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人聲,瘋狂,1,'人聲' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
价格,饱和,1,'价格' is a noun entity and '饱和' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
价格,高,1,'价格' is a noun entity and '高' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
伊萊拉,知道,1,'伊萊拉' is a noun entity and '知道' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
位置,值得,1,'位置' is a noun entity and '值得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
作品,好,1,'作品' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
作品,新,1,'作品' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
佳績,興奮,1,'佳績' is a noun entity and '興奮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
個性,反映,1,'個性' is a noun entity and '反映' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
個性,愚蠢,1,'個性' is a noun entity and '愚蠢' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
個性,聰明,1,'個性' is a noun entity and '聰明' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,喜歡,1,'們' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,好,1,'們' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,想像,1,'們' is a noun entity and '想像' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,感人,1,'們' is a noun entity and '感人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,感覺,1,'們' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,感謝,1,'們' is a noun entity and '感謝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,棒,1,'們' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,流行,1,'們' is a noun entity and '流行' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,漂亮,1,'們' is a noun entity and '漂亮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,特別,1,'們' is a noun entity and '特別' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,相愛,1,'們' is a noun entity and '相愛' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,知道,1,'們' is a noun entity and '知道' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,這樣,1,'們' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,長大,1,'們' is a noun entity and '長大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,順利,1,'們' is a noun entity and '順利' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
偏見,誠實,1,'偏見' is a noun entity and '誠實' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
偶像,希望,1,'偶像' is a noun entity and '希望' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
偶像,流行,1,'偶像' is a noun entity and '流行' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
偶像,相關,1,'偶像' is a noun entity and '相關' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傑作,下來,1,'傑作' is a noun entity and '下來' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傑作,停,1,'傑作' is a noun entity and '停' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傑作,希望,1,'傑作' is a noun entity and '希望' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傑作,珍貴,1,'傑作' is a noun entity and '珍貴' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傳奇,不朽,1,'傳奇' is a noun entity and '不朽' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傳奇,記得,1,'傳奇' is a noun entity and '記得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傳奇,這樣,1,'傳奇' is a noun entity and '這樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
先生,曖昧,1,'先生' is a noun entity and '曖昧' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
先生,高興,1,'先生' is a noun entity and '高興' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
內容,增加,1,'內容' is a noun entity and '增加' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
內容,多,1,'內容' is a noun entity and '多' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
內容,沉默,1,'內容' is a noun entity and '沉默' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
內容,需要,1,'內容' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
力量,好聽,1,'力量' is a noun entity and '好聽' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
勇氣,重生,1,'勇氣' is a noun entity and '重生' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
原因,完美,1,'原因' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
原版,棒,1,'原版' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
原聲,快,1,'原聲' is a noun entity and '快' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
台詞,強,1,'台詞' is a noun entity and '強' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
史,強烈,1,'史' is a noun entity and '強烈' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
史,美麗,1,'史' is a noun entity and '美麗' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
史以,一樣,1,'史以' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
史以,好,1,'史以' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
吉他,瘋狂,1,'吉他' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
吸引力,美妙,1,'吸引力' is a noun entity and '美妙' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
命運,足夠,1,'命運' is a noun entity and '足夠' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
和聲,深沉,1,'和聲' is a noun entity and '深沉' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
唱腔,厚重,1,'唱腔' is a noun entity and '厚重' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
問題,獨特,1,'問題' is a noun entity and '獨特' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
問題,高興,1,'問題' is a noun entity and '高興' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
單曲,失望,1,'單曲' is a noun entity and '失望' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
單曲,感到,1,'單曲' is a noun entity and '感到' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
單曲,沮喪,1,'單曲' is a noun entity and '沮喪' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
單曲,產生,1,'單曲' is a noun entity and '產生' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
單曲,知道,1,'單曲' is a noun entity and '知道' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
嗓音,輝人,1,'嗓音' is a noun entity and '輝人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
器樂,風花失散,1,'器樂' is a noun entity and '風花失散' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團隊,完整,1,'團隊' is a noun entity and '完整' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團隊,感謝,1,'團隊' is a noun entity and '感謝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團體,偉大,1,'團體' is a noun entity and '偉大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團體,喜歡,1,'團體' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團體,在一起,1,'團體' is a noun entity and '在一起' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團體,多,1,'團體' is a noun entity and '多' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團體,常見,1,'團體' is a noun entity and '常見' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團體,新,1,'團體' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團體,活躍,1,'團體' is a noun entity and '活躍' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團體,耳目一新,1,'團體' is a noun entity and '耳目一新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團體,超現實,1,'團體' is a noun entity and '超現實' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團體,開始,1,'團體' is a noun entity and '開始' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
地方,寧願,1,'地方' is a noun entity and '寧願' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
地方,強烈,1,'地方' is a noun entity and '強烈' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
地方,瘋狂,1,'地方' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
垃圾,新,1,'垃圾' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
声音,伟大,1,'声音' is a noun entity and '伟大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
声音,变,1,'声音' is a noun entity and '变' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
声音,强劲,1,'声音' is a noun entity and '强劲' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
声音,横溢,1,'声音' is a noun entity and '横溢' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
声音,淹没,1,'声音' is a noun entity and '淹没' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
声音,真实,1,'声音' is a noun entity and '真实' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
声音,美丽,1,'声音' is a noun entity and '美丽' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
多樣性,豐富,1,'多樣性' is a noun entity and '豐富' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
夢幻,在一起,1,'夢幻' is a noun entity and '在一起' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
夢想,滿足,1,'夢想' is a noun entity and '滿足' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
天,淚流滿面,1,'天' is a noun entity and '淚流滿面' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
天啊,美妙,1,'天啊' is a noun entity and '美妙' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
天籟,獨特,1,'天籟' is a noun entity and '獨特' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
天籟,美妙,1,'天籟' is a noun entity and '美妙' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
天籟,輝人,1,'天籟' is a noun entity and '輝人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女人,出色,1,'女人' is a noun entity and '出色' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女人,强劲,1,'女人' is a noun entity and '强劲' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女人,感謝,1,'女人' is a noun entity and '感謝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女人,美丽,1,'女人' is a noun entity and '美丽' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女兒,在一起,1,'女兒' is a noun entity and '在一起' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女兒,相愛,1,'女兒' is a noun entity and '相愛' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女團,喜歡,1,'女團' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女士,棒,1,'女士' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女士,美麗,1,'女士' is a noun entity and '美麗' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,出色,1,'女孩' is a noun entity and '出色' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,感人,1,'女孩' is a noun entity and '感人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,感謝,1,'女孩' is a noun entity and '感謝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,長大,1,'女孩' is a noun entity and '長大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女性,久,1,'女性' is a noun entity and '久' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女性,團聚,1,'女性' is a noun entity and '團聚' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女性,期待,1,'女性' is a noun entity and '期待' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女性,美麗,1,'女性' is a noun entity and '美麗' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女王,洋溢,1,'女王' is a noun entity and '洋溢' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女王,獲勝,1,'女王' is a noun entity and '獲勝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女王,美麗,1,'女王' is a noun entity and '美麗' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女神,好聽,1,'女神' is a noun entity and '好聽' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
妹妹,風花失散,1,'妹妹' is a noun entity and '風花失散' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
姊妹,漂亮,1,'姊妹' is a noun entity and '漂亮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
姊姊,喜歡,1,'姊姊' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
姐妹,感覺,1,'姐妹' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
姐姐,順利,1,'姐姐' is a noun entity and '順利' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
媒體,喜歡,1,'媒體' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
媒體,無關,1,'媒體' is a noun entity and '無關' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
媽媽,久,1,'媽媽' is a noun entity and '久' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
