Comment_Author,Comment_Text,Comment_Date,Like_Count
@官巧玲,阿斯沒有說 這就是實況組織力,2026-06-04T12:18:41Z,1
@bear6425,外鄉人打法😂,2026-06-04T12:05:19Z,0
@wonglienthong9177,上一秒害怕，下一秒直接掏军火,2026-06-09T17:28:54Z,0
@阿狼-g8r,雪怪的頭有點像山羊,2026-06-04T12:35:15Z,0
@DanieI_MC,和方块boy打随机掉落UHC,2026-06-04T15:38:41Z,0
@yanlingsong-fc6bf,不會是每個掉落物都一樣吧,2026-06-04T13:43:33Z,0
@kuo7077,那個不是現彈槍是槓桿步槍,2026-06-06T05:01:15Z,0
@偉琪-Weiqi,哇27分鐘,2026-06-04T09:27:28Z,3
@firedogge,😮三分鐘！,2026-06-04T09:04:24Z,0
@像素戰魂,恐懼來自於火力不足的含金量,2026-06-04T12:40:08Z,1
@s0993204,"好多元素
有槍+隨機掉落+一堆特別的怪",2026-06-04T13:04:17Z,0
@Ocean-318,這些是甚麼模組(看起來好好玩)🧐,2026-06-04T12:24:05Z,3
@op.kingXD,連發的那把叫P90現實中傷害也是拉得不行,2026-06-07T13:30:33Z,0
@rakoofhunter-hw3,16:28 “石中剑变成一只熾足獸，*爆炸*”,2026-06-05T07:15:28Z,1
@noobbacon5098,問一下幽靈騎士第2型態的時候用的bgm是什麼?,2026-06-04T09:59:07Z,2
@NEWE-t9i,為什麼你要打別人下面😂,2026-06-04T11:01:25Z,0
@小山豬-v9e,這個讓我想起CSO災厄😅,2026-06-10T03:12:14Z,0
@yanlingsong-fc6bf,那只類似毛蟲的是沙漠沙蟲,2026-06-04T13:50:44Z,0
@sanniatsai1466,這個模組平板可以下載嗎😅😅😅,2026-06-04T12:03:48Z,0
@WangBoRan-h6x,本集中点，三次落地船,2026-06-04T12:15:44Z,0
@Amber_1002,拿著這些打終界龍有點欺負龍了,2026-06-05T00:53:41Z,0
@sandychang1979,3,2026-06-04T12:40:48Z,0
@4H06林秉璋,那槍是AUG,2026-06-06T09:00:06Z,0
@gua984,？不是原來現在已經沒人知道hereobrine 會把樹葉和草地都弄掉了嗎😢,2026-06-04T16:19:31Z,1
@考古學家-g8m,10:45 閃靈獵手,2026-06-07T10:55:52Z,0
@Hikari-Del,那个应该是恶魔剑士，因为成就名是back to hell,2026-06-05T00:17:47Z,0
@0430_zack,來了❤,2026-06-04T09:03:45Z,0
@zoechang4717,我記得那個沒有樹葉地形好像是Her our ine的家,2026-06-04T12:34:38Z,0
@ZhiSiangFarm,沙虫是Boss 有血条,2026-06-04T11:45:22Z,2
@grieverutube,伏守者：还好这次没有要来打我😅,2026-06-05T02:33:37Z,0
@yentuanlin9265,damn,2026-06-04T13:50:07Z,0
@Neko-f6s,18:07這個滅龍魔導士好愛,2026-06-04T13:17:42Z,0
@流感黑粉,在終界那裡有都市傳說2個,2026-06-05T10:59:10Z,0
@新鮮哥-貓meme小博主,能加入Compound V模組嗎?,2026-06-09T13:57:01Z,0
@石玉燕-e3s,昨天想說為什麼每沒有新影片害我好擔心，沒事就好,2026-06-04T09:18:41Z,2
@阿諭-l1r,16：59 當我變成骷髏時轉生成牛,2026-06-09T12:24:35Z,0
@罐罐貓-j8t,67,2026-06-05T11:05:02Z,0
@ndya-x4h,阿斯 67,2026-06-08T03:19:02Z,0
@DylanYip-u4j,恐惧来自火力不足枪械才是这个世界的真理,2026-06-05T05:14:02Z,1
@啊薩拉,怎麼感覺這個李玉群以前玩過,2026-06-04T13:47:03Z,0
@張先生-f7l,阿斯小妞有玩過,2026-06-04T09:24:07Z,5
@teocheng7949,這槍有一點點像P90,2026-06-05T08:53:39Z,1
@JW阿陞的世界,怎麼下載槍械模組,2026-06-06T08:32:24Z,0
@ChunHeiHo-x3b,Hi,2026-06-04T09:20:51Z,0
@吳蕙琪-t1y,有一次被末影龍打*,2026-06-05T12:04:49Z,0
@BUDHA-5K,新鮮,2026-06-04T09:04:18Z,2
@sabrinachen5752,9:42 讓我看看😂,2026-06-04T13:16:23Z,0
@fifis-yao-love,,2026-06-04T11:04:24Z,4
@Im-a-corn,哈嘚（ㄉㄜˉ）ㄌㄌㄌㄌㄌㄌ囉,2026-06-04T12:49:44Z,0
@BraynerdQuak,这个啊斯哈拿枪的时候超好笑的啦😂😂😂😂,2026-06-04T09:31:57Z,0
@范勛,3:54 實況主之力,2026-06-04T10:58:42Z,0
@蛤-e7y,怎麼多一隻手,2026-06-05T03:48:47Z,0
@哲睿27.張-b5n,hi,2026-06-04T09:21:41Z,0
@林明宗-d4o,"4:29 我記得那是
Minecraft地下城的豬",2026-06-04T11:00:32Z,5
@愛心-w9k,24分鐘前,2026-06-04T09:24:44Z,0
@c00kidd007,!,2026-06-04T09:16:25Z,0
@張張健佑,霰彈槍不是打遠程:ddd,2026-06-04T10:40:08Z,1
@ZhiSiangFarm,龙好弱,2026-06-04T11:58:01Z,1
@TW_andrew66,結尾經驗值是67ㄝ,2026-06-05T12:10:21Z,1
@qazwsx-s9w,不知道為什麼今天的影片看起來特別解壓,2026-06-04T12:43:57Z,0
@SunnyCheong-z7i,原神的公子的弓！？,2026-06-04T12:58:08Z,0
@領域君よざくら,模組怎麼裝😅,2026-06-05T11:39:55Z,0
@ajyoyo3388,他是11月騎士,2026-06-04T12:15:26Z,0
@limxiaomi-gg2ih,最后的时候经验值是67,2026-06-04T10:07:42Z,1
@小黄1257,1:25用0.25倍数看,2026-06-05T01:03:27Z,1
@有感变电箱,注意最后的经验值67,2026-06-07T13:33:40Z,0
@y-florentino,最後細節67,2026-06-04T14:51:39Z,0
@RD小白,21:38 怎麼感覺變態,2026-06-06T04:37:17Z,2
@姜大大QWQ,這集真是亂七八糟，順帶一提亂七八糟的英文是「six and seven」(我的英文老師教的),2026-06-05T11:38:38Z,1
@IDKGeorge-f2j,"25:06 
67",2026-06-05T06:08:42Z,0
@林惠雯-y5o,打他的下面？😅😅,2026-06-06T04:16:54Z,0
@社會帥哥,4:36 啊啊啊啊怎麼沒有馬賽克,2026-06-06T15:15:34Z,0
@麻闕披薩,這就是所謂真理嗎（裝子彈,2026-06-06T04:32:12Z,0
@liang_33451,书里面是什么内容,2026-06-04T09:12:08Z,0
@鄭琮儒-s2o,16:02 him,2026-06-04T11:04:03Z,0
@鄭乃賓-e3i,幫忙點讚和看完,2026-06-06T08:20:25Z,0
@chashaobao117,blah,2026-06-04T09:00:54Z,0
@陳秀華-u5b,13:07手不見了,2026-06-09T02:12:00Z,0
@江旻儒-u8r,😅那個不理你是大便,2026-06-06T06:13:35Z,0
@猴子-qwq,你好,2026-06-04T10:54:51Z,0
@王鉑金,安安,2026-06-04T09:15:59Z,0
@Im-a-corn,13:53 him,2026-06-04T12:57:24Z,0
