Entity,Sentiment_Word,Co_occurrence_Count,Inferred_Reason
人,容易,1,'人' is a noun entity and '容易' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,強大,1,'人' is a noun entity and '強大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,強烈,1,'人' is a noun entity and '強烈' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,快速,1,'人' is a noun entity and '快速' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人,愉悦,1,'人' is a noun entity and '愉悦' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人生,正式,1,'人生' is a noun entity and '正式' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
人聲,饒舌,1,'人聲' is a noun entity and '饒舌' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
代,流行,1,'代' is a noun entity and '流行' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
代,美麗,1,'代' is a noun entity and '美麗' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
作品,好,1,'作品' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,勝利,1,'們' is a noun entity and '勝利' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,同意,1,'們' is a noun entity and '同意' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,感謝,1,'們' is a noun entity and '感謝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,明白,1,'們' is a noun entity and '明白' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,棒,1,'們' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
們,豐富,1,'們' is a noun entity and '豐富' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
偶像,流行,1,'偶像' is a noun entity and '流行' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
偶像,美麗,1,'偶像' is a noun entity and '美麗' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傳奇,同樣,1,'傳奇' is a noun entity and '同樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傳奇,永無止境,1,'傳奇' is a noun entity and '永無止境' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
傳奇,饒舌,1,'傳奇' is a noun entity and '饒舌' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
兄弟,感覺,1,'兄弟' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
兄弟,感謝,1,'兄弟' is a noun entity and '感謝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
公告牌,熱門,1,'公告牌' is a noun entity and '熱門' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
共鳴,產生,1,'共鳴' is a noun entity and '產生' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
副歌,瘋狂,1,'副歌' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
力量,需要,1,'力量' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
動物,不同,1,'動物' is a noun entity and '不同' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
卡琳娜,低沉,1,'卡琳娜' is a noun entity and '低沉' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
卡琳娜,完美,1,'卡琳娜' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
卡琳娜,漂亮,1,'卡琳娜' is a noun entity and '漂亮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
卡里娜斯,強大,1,'卡里娜斯' is a noun entity and '強大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
卡里娜斯,驚人,1,'卡里娜斯' is a noun entity and '驚人' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
原因,無聊,1,'原因' is a noun entity and '無聊' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
參考,喜歡,1,'參考' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
參考,新,1,'參考' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
反應,完整,1,'反應' is a noun entity and '完整' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
反應,結束,1,'反應' is a noun entity and '結束' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
台詞,上癮,1,'台詞' is a noun entity and '上癮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
台詞,完美,1,'台詞' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
台詞,新,1,'台詞' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
台詞,饒舌,1,'台詞' is a noun entity and '饒舌' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
吉賽兒,瘋狂,1,'吉賽兒' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
吉賽兒,發光,1,'吉賽兒' is a noun entity and '發光' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
吉賽兒,該死,1,'吉賽兒' is a noun entity and '該死' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
吉賽兒,饒舌,1,'吉賽兒' is a noun entity and '饒舌' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
吉賽兒,饒舌流,1,'吉賽兒' is a noun entity and '饒舌流' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
吉賽兒,高興,1,'吉賽兒' is a noun entity and '高興' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
吸引力,強烈,1,'吸引力' is a noun entity and '強烈' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
味道,甜甜,1,'味道' is a noun entity and '甜甜' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
品質,值得,1,'品質' is a noun entity and '值得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
品質,瘋狂,1,'品質' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
品質,需要,1,'品質' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
圖片,覺得,1,'圖片' is a noun entity and '覺得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團隊,喜歡,1,'團隊' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
團體,好,1,'團體' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
埃斯帕,好,1,'埃斯帕' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
声音,低沉,1,'声音' is a noun entity and '低沉' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
天,多,1,'天' is a noun entity and '多' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
天,大聲,1,'天' is a noun entity and '大聲' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
天,快速,1,'天' is a noun entity and '快速' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
天,感謝,1,'天' is a noun entity and '感謝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
天,饒舌,1,'天' is a noun entity and '饒舌' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
天啊,停下來,1,'天啊' is a noun entity and '停下來' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
天啊,棒,1,'天啊' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
天氣,熱,1,'天氣' is a noun entity and '熱' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
天氣,閃閃發光,1,'天氣' is a noun entity and '閃閃發光' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女人,完美,1,'女人' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女團,流行,1,'女團' is a noun entity and '流行' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,勝利,1,'女孩' is a noun entity and '勝利' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,喜歡,1,'女孩' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,感謝,1,'女孩' is a noun entity and '感謝' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女孩,棒,1,'女孩' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女王,明白,1,'女王' is a noun entity and '明白' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
女神,勁爆,1,'女神' is a noun entity and '勁爆' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
姊妹天,感覺,1,'姊妹天' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
威力,巨大,1,'威力' is a noun entity and '巨大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
媽媽,有名,1,'媽媽' is a noun entity and '有名' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
孩子,一樣,1,'孩子' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
孩子,喜歡,1,'孩子' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
實驗性,古怪,1,'實驗性' is a noun entity and '古怪' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
實驗性,害怕,1,'實驗性' is a noun entity and '害怕' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
實驗性,與眾不同,1,'實驗性' is a noun entity and '與眾不同' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
寧寧,完美,1,'寧寧' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
寧寧,無瑕,1,'寧寧' is a noun entity and '無瑕' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
寧寧,饒舌,1,'寧寧' is a noun entity and '饒舌' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
專輯,呆,1,'專輯' is a noun entity and '呆' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
專輯,喜歡,1,'專輯' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
專輯,火爆,1,'專輯' is a noun entity and '火爆' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
小時,輕鬆,1,'小時' is a noun entity and '輕鬆' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
工作,好,1,'工作' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
工作,骯髒,1,'工作' is a noun entity and '骯髒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
差異,瘋狂,1,'差異' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
年度,值得,1,'年度' is a noun entity and '值得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
座右銘,正式,1,'座右銘' is a noun entity and '正式' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
影片,如此,1,'影片' is a noun entity and '如此' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
忙,混亂,1,'忙' is a noun entity and '混亂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
愛,勇敢,1,'愛' is a noun entity and '勇敢' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
愛,永遠,1,'愛' is a noun entity and '永遠' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
感覺,增長,1,'感覺' is a noun entity and '增長' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
感覺,好,1,'感覺' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
感覺,新,1,'感覺' is a noun entity and '新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
感覺,瘋狂,1,'感覺' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
感觉,愉悦,1,'感觉' is a noun entity and '愉悦' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
態度,混亂,1,'態度' is a noun entity and '混亂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
成員,不同,1,'成員' is a noun entity and '不同' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
成績,好,1,'成績' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
戲劇,好,1,'戲劇' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
戲劇,直接,1,'戲劇' is a noun entity and '直接' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
才華,橫溢,1,'才華' is a noun entity and '橫溢' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
才華,洋溢,1,'才華' is a noun entity and '洋溢' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
才華,美麗,1,'才華' is a noun entity and '美麗' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
打擊,大,1,'打擊' is a noun entity and '大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
打擊,好,1,'打擊' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
拉丁語,暈倒,1,'拉丁語' is a noun entity and '暈倒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
拉鍊,一樣,1,'拉鍊' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
攝影,好,1,'攝影' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
攝影,最,1,'攝影' is a noun entity and '最' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
攝影,饒舌,1,'攝影' is a noun entity and '饒舌' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
效果,出現,1,'效果' is a noun entity and '出現' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
效果,棒,1,'效果' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
效果,瘋狂,1,'效果' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
效果,適合,1,'效果' is a noun entity and '適合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
新星,強大,1,'新星' is a noun entity and '強大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
新星,混亂,1,'新星' is a noun entity and '混亂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
新星,辣,1,'新星' is a noun entity and '辣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
新歌,喜歡,1,'新歌' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
新歌,完美,1,'新歌' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
時代,勝利,1,'時代' is a noun entity and '勝利' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
時代,崛起,1,'時代' is a noun entity and '崛起' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
時代,希望,1,'時代' is a noun entity and '希望' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
時代,閃閃發光,1,'時代' is a noun entity and '閃閃發光' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
時代,需要,1,'時代' is a noun entity and '需要' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
時候,強,1,'時候' is a noun entity and '強' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
時候,棒,1,'時候' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
時刻,適當,1,'時刻' is a noun entity and '適當' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
時刻,閃閃發光,1,'時刻' is a noun entity and '閃閃發光' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
時尚,喜歡,1,'時尚' is a noun entity and '喜歡' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
時期,饒舌,1,'時期' is a noun entity and '饒舌' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
時間,不同,1,'時間' is a noun entity and '不同' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
時間,瘋狂,1,'時間' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
時間,短,1,'時間' is a noun entity and '短' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
時間,適當,1,'時間' is a noun entity and '適當' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
時間,高,1,'時間' is a noun entity and '高' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
月,努力,1,'月' is a noun entity and '努力' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
月,好,1,'月' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
朋友,同意,1,'朋友' is a noun entity and '同意' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
服裝,一如既往,1,'服裝' is a noun entity and '一如既往' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
服裝,優雅,1,'服裝' is a noun entity and '優雅' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
服裝,復古,1,'服裝' is a noun entity and '復古' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
服裝,與眾不同,1,'服裝' is a noun entity and '與眾不同' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
服裝,適合,1,'服裝' is a noun entity and '適合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
未來感,獨特,1,'未來感' is a noun entity and '獨特' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
本質,進化,1,'本質' is a noun entity and '進化' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
業力,直接,1,'業力' is a noun entity and '直接' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
概念,同樣,1,'概念' is a noun entity and '同樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
概念,好,1,'概念' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
概念,復古,1,'概念' is a noun entity and '復古' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
概念,清晰,1,'概念' is a noun entity and '清晰' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
概念,適合,1,'概念' is a noun entity and '適合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
概念,高興,1,'概念' is a noun entity and '高興' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
樂隊,棒,1,'樂隊' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
標誌性,停下來,1,'標誌性' is a noun entity and '停下來' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
標誌性,同樣,1,'標誌性' is a noun entity and '同樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
橋,好,1,'橋' is a noun entity and '好' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
橋,瘋狂,1,'橋' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
橋樑,值得,1,'橋樑' is a noun entity and '值得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
橋段,饒舌,1,'橋段' is a noun entity and '饒舌' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
檸檬,正式,1,'檸檬' is a noun entity and '正式' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
檸檬,討厭,1,'檸檬' is a noun entity and '討厭' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
檸檬,記住,1,'檸檬' is a noun entity and '記住' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
檸檬水,上癮,1,'檸檬水' is a noun entity and '上癮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
檸檬水,值得,1,'檸檬水' is a noun entity and '值得' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
檸檬水,勝利,1,'檸檬水' is a noun entity and '勝利' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
檸檬水,完整,1,'檸檬水' is a noun entity and '完整' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
檸檬水,新鮮,1,'檸檬水' is a noun entity and '新鮮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
檸檬水,棒,1,'檸檬水' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
檸檬水,混亂,1,'檸檬水' is a noun entity and '混亂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
檸檬水,渴望,1,'檸檬水' is a noun entity and '渴望' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
檸檬水,火,1,'檸檬水' is a noun entity and '火' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
檸檬水,熱門,1,'檸檬水' is a noun entity and '熱門' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
檸檬水,瘋狂,1,'檸檬水' is a noun entity and '瘋狂' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
檸檬水,辛辣,1,'檸檬水' is a noun entity and '辛辣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
檸檬水,開始,1,'檸檬水' is a noun entity and '開始' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
檸檬水,高興,1,'檸檬水' is a noun entity and '高興' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,出現,1,'歌' is a noun entity and '出現' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,大,1,'歌' is a noun entity and '大' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,容易,1,'歌' is a noun entity and '容易' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,感覺,1,'歌' is a noun entity and '感覺' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,火爆,1,'歌' is a noun entity and '火爆' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,百聽不厭,1,'歌' is a noun entity and '百聽不厭' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,耳目一新,1,'歌' is a noun entity and '耳目一新' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,肯定,1,'歌' is a noun entity and '肯定' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,適合,1,'歌' is a noun entity and '適合' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,飽滿,1,'歌' is a noun entity and '飽滿' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌,高興,1,'歌' is a noun entity and '高興' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌手,全能,1,'歌手' is a noun entity and '全能' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌曲,一樣,1,'歌曲' is a noun entity and '一樣' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌曲,上癮,1,'歌曲' is a noun entity and '上癮' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌曲,勁爆,1,'歌曲' is a noun entity and '勁爆' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌曲,大閃電,1,'歌曲' is a noun entity and '大閃電' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌曲,完整,1,'歌曲' is a noun entity and '完整' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌曲,完美,1,'歌曲' is a noun entity and '完美' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
歌曲,棒,1,'歌曲' is a noun entity and '棒' is a sentiment-bearing word; they appear within a 5-token window in the same sentence.
